fate	fly	cage	dish	site	trt	size
1	1	8	26	1	1	1.272345025
1	1	8	26	1	1	0.75686203
2	0	8	26	2	1	1.900663555
2	0	8	26	2	1	1.645212803
2	0	8	26	2	1	1.570796327
2	0	8	26	2	1	1.558622655
2	0	8	26	2	1	1.544616388
2	0	8	26	2	1	1.544616388
2	0	8	26	2	1	1.544616388
2	0	8	26	2	1	1.518436449
2	0	8	26	2	1	1.417643685
2	0	8	26	2	1	1.39401629
2	0	8	26	2	1	1.39401629
2	0	8	26	2	1	1.346761501
2	0	8	26	2	1	1.272345025
2	0	8	26	2	1	1.110487553
2	0	8	26	2	1	1.102699021
1	1	8	26	2	1	1.518436449
1	1	8	26	2	1	1.417643685
1	1	8	26	2	1	1.370388895
1	1	8	26	2	1	1.002495306
2	0	8	26	3	1	2.743133985
1	1	8	26	3	1	1.413716694
2	0	8	27	1	1	2.224247599
2	0	8	27	1	1	1.938886266
2	0	8	27	1	1	1.938886266
2	0	8	27	1	1	1.922654704
2	0	8	27	1	1	1.869640328
2	0	8	27	1	1	1.837308104
2	0	8	27	1	1	1.544616388
2	0	8	27	1	1	1.529759273
2	0	8	27	1	1	1.529759273
2	0	8	27	1	1	1.518436449
2	0	8	27	1	1	1.466076572
2	0	8	27	1	1	1.443169125
2	0	8	27	1	1	1.439896633
2	0	8	27	1	1	1.361356817
2	0	8	27	1	1	1.335176878
2	0	8	27	1	1	1.282817
1	1	8	27	1	1	2.290744643
1	1	8	27	1	1	2.077378142
1	1	8	27	1	1	2.045307717
1	1	8	27	1	1	1.973509235
1	1	8	27	1	1	1.900663555
1	1	8	27	1	1	1.868985829
1	1	8	27	1	1	1.674076185
1	1	8	27	1	1	1.518436449
1	1	8	27	1	1	1.518436449
1	1	8	27	1	1	1.50089589
1	1	8	27	1	1	1.49225651
1	1	8	27	1	1	1.472032508
1	1	8	27	1	1	1.466076572
1	1	8	27	1	1	1.413716694
1	1	8	27	1	1	1.387536755
1	1	8	27	1	1	1.063232764
2	0	8	27	2	1	2.03575204
2	0	8	27	2	1	2.008132204
2	0	8	27	2	1	2.008132204
2	0	8	27	2	1	1.960353816
2	0	8	27	2	1	1.960353816
2	0	8	27	2	1	1.835017359
2	0	8	27	2	1	1.805630378
2	0	8	27	2	1	1.702939568
2	0	8	27	2	1	1.61634942
2	0	8	27	2	1	1.615564022
2	0	8	27	2	1	1.49225651
2	0	8	27	2	1	1.49225651
2	0	8	27	2	1	1.49225651
2	0	8	27	2	1	1.466076572
2	0	8	27	2	1	1.413716694
2	0	8	27	2	1	1.413716694
2	0	8	27	2	1	1.413716694
2	0	8	27	2	1	1.413716694
2	0	8	27	2	1	1.387536755
2	0	8	27	2	1	1.387536755
2	0	8	27	2	1	1.387536755
2	0	8	27	2	1	1.308996939
1	1	8	27	2	1	2.008132204
1	1	8	27	2	1	1.7105972
1	1	8	27	2	1	1.678919474
1	1	8	27	2	1	1.678919474
1	1	8	27	2	1	1.678919474
1	1	8	27	2	1	1.61634942
1	1	8	27	2	1	1.615564022
1	1	8	27	2	1	1.544616388
1	1	8	27	2	1	1.466076572
1	1	8	27	2	1	1.466076572
1	1	8	27	2	1	1.443169125
1	1	8	27	2	1	1.439896633
1	1	8	27	2	1	1.282817
2	0	8	28	1	1	1.938886266
2	0	8	28	1	1	1.900663555
2	0	8	28	1	1	1.884955592
2	0	8	28	1	1	1.809557368
2	0	8	28	1	1	1.80039439
2	0	8	28	1	1	1.583886296
2	0	8	28	1	1	1.558622655
2	0	8	28	1	1	1.518436449
2	0	8	28	1	1	1.466076572
2	0	8	28	1	1	1.387536755
1	1	8	28	1	1	2.454369261
1	1	8	28	1	1	2.261946711
1	1	8	28	1	1	2.111150263
1	1	8	28	1	1	1.932341281
1	1	8	28	1	1	1.900663555
1	1	8	28	1	1	1.869640328
1	1	8	28	1	1	1.674076185
1	1	8	28	1	1	1.570796327
1	1	8	28	1	1	1.544616388
1	1	8	28	1	1	1.518436449
1	1	8	28	1	1	1.466076572
1	1	8	28	1	1	1.413716694
2	0	8	28	2	1	2.413463106
2	0	8	28	2	1	2.299645822
2	0	8	28	2	1	2.186548487
2	0	8	28	2	1	2.148849375
2	0	8	28	2	1	2.148849375
2	0	8	28	2	1	2.111150263
2	0	8	28	2	1	2.042755173
2	0	8	28	2	1	2.042755173
2	0	8	28	2	1	1.973509235
2	0	8	28	2	1	1.904263297
2	0	8	28	2	1	1.904263297
2	0	8	28	2	1	1.900663555
2	0	8	28	2	1	1.674076185
2	0	8	28	2	1	1.645212803
2	0	8	28	2	1	1.587486038
2	0	8	28	2	1	1.558622655
2	0	8	28	2	1	1.518436449
2	0	8	28	2	1	1.518436449
2	0	8	28	2	1	1.49225651
2	0	8	28	2	1	1.49225651
2	0	8	28	2	1	1.466076572
2	0	8	28	2	1	1.439896633
2	0	8	28	2	1	1.413716694
2	0	8	28	2	1	1.387536755
2	0	8	28	2	1	1.335176878
2	0	8	28	2	1	1.323134106
1	1	8	28	2	1	2.148849375
1	1	8	28	2	1	2.111150263
1	1	8	28	2	1	1.904263297
1	1	8	28	2	1	1.702939568
1	1	8	28	2	1	1.439896633
1	1	8	28	2	1	1.413716694
2	0	8	28	3	1	2.042755173
2	0	8	28	3	1	1.837308104
2	0	8	28	3	1	1.49225651
2	0	8	28	3	1	1.413716694
2	0	8	28	3	1	1.387536755
1	1	8	28	3	1	2.454369261
1	1	8	28	3	1	1.805630378
1	1	8	28	3	1	1.387536755
2	0	7	22	1	1	2.45044227
2	0	7	22	1	1	2.261946711
2	0	7	22	1	1	1.900663555
2	0	7	22	1	1	1.868985829
2	0	7	22	1	1	1.773952652
2	0	7	22	1	1	1.649336143
2	0	7	22	1	1	1.596976266
2	0	7	22	1	1	1.544616388
2	0	7	22	1	1	1.518436449
2	0	7	22	1	1	1.229933524
1	1	7	22	1	1	2.412743158
1	1	7	22	1	1	2.112001111
1	1	7	22	1	1	1.73180295
1	1	7	22	1	1	1.73180295
1	1	7	22	1	1	1.727875959
1	1	7	22	1	1	1.645212803
1	1	7	22	1	1	1.596976266
1	1	7	22	1	1	1.587486038
1	1	7	22	1	1	1.570796327
1	1	7	22	1	1	1.570796327
1	1	7	22	1	1	1.544616388
1	1	7	22	1	1	1.544616388
1	1	7	22	1	1	1.518436449
1	1	7	22	1	1	1.39401629
1	1	7	22	1	1	1.39401629
2	0	7	22	2	1	2.186548487
2	0	7	22	2	1	1.805630378
2	0	7	22	2	1	1.789529715
2	0	7	22	2	1	1.760666333
2	0	7	22	2	1	1.760666333
2	0	7	22	2	1	1.73180295
2	0	7	22	2	1	1.674076185
2	0	7	22	2	1	1.623156204
2	0	7	22	2	1	1.596976266
2	0	7	22	2	1	1.570796327
2	0	7	22	2	1	1.518436449
2	0	7	22	2	1	1.466076572
2	0	7	22	2	1	1.370388895
2	0	7	22	2	1	1.323134106
2	0	7	22	2	1	1.229933524
1	1	7	22	2	1	2.454369261
1	1	7	22	2	1	2.077378142
1	1	7	22	2	1	1.84725648
1	1	7	22	2	1	1.84725648
1	1	7	22	2	1	1.789529715
1	1	7	22	2	1	1.596976266
1	1	7	22	2	1	1.596976266
1	1	7	22	2	1	1.570796327
1	1	7	22	2	1	1.570796327
1	1	7	22	2	1	1.570796327
1	1	7	22	2	1	1.544616388
1	1	7	22	2	1	1.518436449
1	1	7	22	2	1	1.512153264
1	1	7	22	2	1	1.466076572
1	1	7	22	2	1	1.466076572
1	1	7	22	2	1	1.370388895
2	0	7	22	3	1	2.299645822
2	0	7	22	3	1	1.73180295
2	0	7	22	3	1	1.596976266
2	0	7	22	3	1	1.544616388
1	1	7	22	3	1	1.544616388
2	0	7	23	1	1	2.654645792
2	0	7	23	1	1	2.372556952
2	0	7	23	1	1	2.354361894
2	0	7	23	1	1	2.331650798
2	0	7	23	1	1	2.290744643
2	0	7	23	1	1	2.077378142
2	0	7	23	1	1	2.008132204
2	0	7	23	1	1	1.973509235
2	0	7	23	1	1	1.960353816
2	0	7	23	1	1	1.904263297
2	0	7	23	1	1	1.869640328
2	0	7	23	1	1	1.837308104
2	0	7	23	1	1	1.837308104
2	0	7	23	1	1	1.805630378
2	0	7	23	1	1	1.731148452
2	0	7	23	1	1	1.7105972
2	0	7	23	1	1	1.696525483
2	0	7	23	1	1	1.592656576
2	0	7	23	1	1	1.50089589
2	0	7	23	1	1	1.49225651
2	0	7	23	1	1	1.413716694
1	1	7	23	1	1	2.331650798
1	1	7	23	1	1	1.973509235
1	1	7	23	1	1	0.718770219
2	0	7	23	2	1	3.181386161
2	0	7	23	2	1	2.454369261
2	0	7	23	2	1	2.290744643
2	0	7	23	2	1	2.261946711
2	0	7	23	2	1	2.212204827
2	0	7	23	2	1	2.186548487
2	0	7	23	2	1	2.186548487
2	0	7	23	2	1	2.148849375
2	0	7	23	2	1	2.111150263
2	0	7	23	2	1	2.027374459
2	0	7	23	2	1	2.008132204
2	0	7	23	2	1	1.973509235
2	0	7	23	2	1	1.938886266
2	0	7	23	2	1	1.932341281
2	0	7	23	2	1	1.869640328
2	0	7	23	2	1	1.805630378
2	0	7	23	2	1	1.805630378
2	0	7	23	2	1	1.742274926
2	0	7	23	2	1	1.731148452
2	0	7	23	2	1	1.7105972
2	0	7	23	2	1	1.587486038
2	0	7	23	2	1	1.570796327
2	0	7	23	2	1	1.558622655
2	0	7	23	2	1	1.466076572
2	0	7	23	2	1	1.466076572
2	0	7	23	2	1	1.466076572
2	0	7	23	2	1	1.439896633
2	0	7	23	2	1	1.413716694
2	0	7	23	2	1	1.413716694
2	0	7	23	2	1	1.387536755
2	0	7	23	2	1	1.335176878
2	0	7	23	3	1	2.186548487
2	0	7	23	3	1	2.03575204
2	0	7	23	3	1	1.973509235
2	0	7	23	3	1	1.960353816
2	0	7	23	3	1	1.960353816
2	0	7	23	3	1	1.674076185
2	0	7	23	3	1	1.61634942
2	0	7	23	3	1	1.466076572
2	0	7	23	3	1	1.413716694
2	0	7	23	3	1	1.413716694
2	0	7	23	3	1	1.387536755
2	0	7	23	3	1	1.361356817
2	0	7	24	1	1	1.868985829
2	0	7	24	1	1	1.73180295
2	0	7	24	1	1	1.596976266
2	0	7	24	1	1	1.417643685
1	1	7	24	1	1	3.335324201
1	1	7	24	1	1	2.077378142
1	1	7	24	1	1	1.995696733
1	1	7	24	1	1	1.876119863
1	1	7	24	1	1	1.868985829
1	1	7	24	1	1	1.805630378
1	1	7	24	1	1	1.760666333
1	1	7	24	1	1	1.73180295
1	1	7	24	1	1	1.649336143
1	1	7	24	1	1	1.645212803
1	1	7	24	1	1	1.623156204
1	1	7	24	1	1	1.596976266
1	1	7	24	1	1	1.570796327
1	1	7	24	1	1	1.570796327
1	1	7	24	1	1	1.570796327
1	1	7	24	1	1	1.570796327
1	1	7	24	1	1	1.558622655
1	1	7	24	1	1	1.544616388
1	1	7	24	1	1	1.518436449
1	1	7	24	1	1	1.512153264
1	1	7	24	1	1	1.464898474
1	1	7	24	1	1	1.464898474
1	1	7	24	1	1	1.44127108
1	1	7	24	1	1	1.439896633
1	1	7	24	1	1	1.439896633
1	1	7	24	1	1	1.417643685
1	1	7	24	1	1	1.417643685
1	1	7	24	1	1	1.413716694
1	1	7	24	1	1	1.413716694
1	1	7	24	1	1	1.39401629
1	1	7	24	1	1	1.293550775
1	1	7	24	1	1	1.272345025
1	1	7	24	1	1	1.251139274
1	1	7	24	1	1	1.229933524
1	1	7	24	1	1	1.229933524
1	1	7	24	1	1	1.229933524
1	1	7	24	1	1	1.166316273
1	1	7	24	1	1	1.134900346
1	1	7	24	1	1	1.097070335
1	1	7	24	1	1	1.078155329
2	0	7	24	2	1	1.964019007
2	0	7	24	2	1	1.932341281
2	0	7	24	2	1	1.84725648
2	0	7	24	2	1	1.818393098
2	0	7	24	2	1	1.742274926
2	0	7	24	2	1	1.73180295
2	0	7	24	2	1	1.596976266
2	0	7	24	2	1	1.518436449
2	0	7	24	2	1	1.466076572
1	1	7	24	2	1	2.375044046
1	1	7	24	2	1	2.215870018
1	1	7	24	2	1	1.995696733
1	1	7	24	2	1	1.900663555
1	1	7	24	2	1	1.760666333
1	1	7	24	2	1	1.596976266
1	1	7	24	2	1	1.570796327
1	1	7	24	2	1	1.570796327
1	1	7	24	2	1	1.570796327
1	1	7	24	2	1	1.570796327
1	1	7	24	2	1	1.570796327
1	1	7	24	2	1	1.544616388
1	1	7	24	2	1	1.518436449
1	1	7	24	2	1	1.49225651
1	1	7	24	2	1	1.466076572
1	1	7	24	2	1	1.370388895
1	1	7	24	2	1	1.346761501
1	1	7	24	2	1	1.314756526
1	1	7	24	2	1	1.293550775
1	1	7	24	2	1	1.275879316
1	1	7	24	2	1	1.272345025
1	1	7	24	2	1	1.208727773
1	1	7	24	2	1	1.166316273
1	1	7	24	2	1	1.11598534
2	0	7	24	3	1	1.932341281
1	1	7	24	3	1	2.077378142
1	1	7	24	3	1	1.964019007
1	1	7	24	3	1	1.645212803
1	1	7	24	3	1	1.570796327
1	1	7	24	3	1	1.544616388
2	0	7	25	1	1	2.495275415
2	0	7	25	1	1	2.073451151
2	0	7	25	1	1	1.742274926
2	0	7	25	1	1	1.256637061
1	1	7	25	1	1	2.787378082
1	1	7	25	1	1	2.566157599
1	1	7	25	1	1	2.290744643
1	1	7	25	1	1	2.224247599
1	1	7	25	1	1	2.208932335
1	1	7	25	1	1	2.186548487
1	1	7	25	1	1	2.186548487
1	1	7	25	1	1	2.148849375
1	1	7	25	1	1	2.086213872
1	1	7	25	1	1	2.086213872
1	1	7	25	1	1	2.045307717
1	1	7	25	1	1	2.042755173
1	1	7	25	1	1	2.042755173
1	1	7	25	1	1	2.03575204
1	1	7	25	1	1	2.03575204
1	1	7	25	1	1	2.008132204
1	1	7	25	1	1	1.998052928
1	1	7	25	1	1	1.973509235
1	1	7	25	1	1	1.973509235
1	1	7	25	1	1	1.960353816
1	1	7	25	1	1	1.900663555
1	1	7	25	1	1	1.884955592
1	1	7	25	1	1	1.884955592
1	1	7	25	1	1	1.805630378
1	1	7	25	1	1	1.805630378
1	1	7	25	1	1	1.805630378
1	1	7	25	1	1	1.773952652
1	1	7	25	1	1	1.742274926
1	1	7	25	1	1	1.7105972
1	1	7	25	1	1	1.7105972
1	1	7	25	1	1	1.7105972
1	1	7	25	1	1	1.7105972
1	1	7	25	1	1	1.678919474
1	1	7	25	1	1	1.61634942
1	1	7	25	1	1	1.583886296
1	1	7	25	1	1	1.583886296
1	1	7	25	1	1	1.558622655
1	1	7	25	1	1	1.558622655
1	1	7	25	1	1	1.558622655
1	1	7	25	1	1	1.55220857
1	1	7	25	1	1	1.55220857
1	1	7	25	1	1	1.49225651
1	1	7	25	1	1	1.472032508
1	1	7	25	1	1	1.457175392
1	1	7	25	1	1	1.439896633
1	1	7	25	1	1	1.414305743
1	1	7	25	1	1	1.413716694
1	1	7	25	1	1	1.387536755
1	1	7	25	1	1	1.387536755
1	1	7	25	1	1	1.387536755
1	1	7	25	1	1	1.361356817
1	1	7	25	1	1	1.361356817
1	1	7	25	1	1	1.282817
1	1	7	25	2	1	2.290744643
1	1	7	25	2	1	2.208932335
1	1	7	25	2	1	2.111150263
1	1	7	25	2	1	2.008132204
1	1	7	25	2	1	1.869640328
1	1	7	25	2	1	1.835017359
1	1	7	25	2	1	1.80039439
1	1	7	25	2	1	1.742274926
1	1	7	25	2	1	1.7105972
1	1	7	25	2	1	1.7105972
1	1	7	25	2	1	1.678919474
1	1	7	25	2	1	1.678919474
1	1	7	25	2	1	1.674076185
1	1	7	25	2	1	1.674076185
1	1	7	25	2	1	1.615564022
1	1	7	25	2	1	1.615564022
1	1	7	25	2	1	1.558622655
1	1	7	25	2	1	1.558622655
1	1	7	25	2	1	1.529759273
1	1	7	25	2	1	1.439896633
1	1	7	25	2	1	1.439896633
1	1	7	25	2	1	1.361356817
1	1	7	25	2	1	1.361356817
1	1	7	25	2	1	1.308996939
2	0	6	18	1	1	2.14662408
2	0	6	18	1	1	2.077378142
2	0	6	18	1	1	2.027374459
2	0	6	18	1	1	1.900663555
2	0	6	18	1	1	1.900663555
2	0	6	18	1	1	1.868985829
2	0	6	18	1	1	1.73180295
2	0	6	18	1	1	1.702939568
2	0	6	18	1	1	1.645212803
2	0	6	18	1	1	1.544616388
2	0	6	18	1	1	1.518436449
2	0	6	18	1	1	1.417643685
2	0	6	18	1	1	1.413716694
2	0	6	18	1	1	1.293550775
2	0	6	18	1	1	1.272345025
1	1	6	18	1	1	2.261946711
1	1	6	18	1	1	1.900663555
1	1	6	18	1	1	1.570796327
1	1	6	18	1	1	1.49225651
1	1	6	18	1	1	0.85117526
2	0	6	18	2	1	2.077378142
2	0	6	18	2	1	1.805630378
2	0	6	18	2	1	1.73180295
2	0	6	18	2	1	1.73180295
2	0	6	18	2	1	1.702939568
2	0	6	18	2	1	1.701696021
2	0	6	18	2	1	1.674076185
2	0	6	18	2	1	1.674076185
2	0	6	18	2	1	1.623156204
2	0	6	18	2	1	1.570796327
2	0	6	18	2	1	1.570796327
2	0	6	18	2	1	1.570796327
2	0	6	18	2	1	1.570796327
2	0	6	18	2	1	1.544616388
2	0	6	18	2	1	1.544616388
2	0	6	18	2	1	1.512153264
2	0	6	18	2	1	1.49225651
2	0	6	18	2	1	1.439896633
2	0	6	18	2	1	1.439896633
2	0	6	18	2	1	1.439896633
2	0	6	18	2	1	1.417643685
2	0	6	18	2	1	1.39401629
2	0	6	18	2	1	1.39401629
2	0	6	18	2	1	1.370388895
2	0	6	18	2	1	1.346761501
2	0	6	18	2	1	1.251139274
2	0	6	18	2	1	1.208727773
1	1	6	18	2	1	1.964019007
1	1	6	18	2	1	1.596976266
1	1	6	18	2	1	1.570796327
1	1	6	18	2	1	1.229933524
2	0	6	19	1	1	2.525840493
2	0	6	19	1	1	1.900663555
2	0	6	19	1	1	1.73180295
2	0	6	19	1	1	1.73180295
2	0	6	19	1	1	1.73180295
2	0	6	19	1	1	1.370388895
2	0	6	19	1	1	1.293550775
1	1	6	19	1	1	2.495275415
1	1	6	19	1	1	2.299645822
1	1	6	19	1	1	2.224247599
1	1	6	19	1	1	2.042755173
1	1	6	19	1	1	2.027374459
1	1	6	19	1	1	1.964019007
1	1	6	19	1	1	1.932341281
1	1	6	19	1	1	1.932341281
1	1	6	19	1	1	1.900663555
1	1	6	19	1	1	1.900663555
1	1	6	19	1	1	1.837308104
1	1	6	19	1	1	1.789529715
1	1	6	19	1	1	1.760666333
1	1	6	19	1	1	1.760666333
1	1	6	19	1	1	1.73180295
1	1	6	19	1	1	1.649336143
1	1	6	19	1	1	1.645212803
1	1	6	19	1	1	1.623156204
1	1	6	19	1	1	1.570796327
1	1	6	19	1	1	1.544616388
1	1	6	19	1	1	1.518436449
1	1	6	19	1	1	1.417643685
1	1	6	19	1	1	1.417643685
1	1	6	19	1	1	1.417643685
1	1	6	19	1	1	1.39401629
1	1	6	19	1	1	1.299506711
1	1	6	19	1	1	1.272345025
1	1	6	19	1	1	1.208727773
1	1	6	19	1	1	1.181369737
1	1	6	19	1	1	1.145110522
2	0	6	19	2	1	2.454369261
2	0	6	19	2	1	1.932341281
2	0	6	19	2	1	1.868985829
2	0	6	19	2	1	1.675516082
2	0	6	19	2	1	1.596976266
2	0	6	19	2	1	1.570796327
2	0	6	19	2	1	1.299506711
1	1	6	19	2	1	2.261946711
1	1	6	19	2	1	2.073451151
1	1	6	19	2	1	1.973509235
1	1	6	19	2	1	1.868985829
1	1	6	19	2	1	1.760666333
1	1	6	19	2	1	1.73180295
1	1	6	19	2	1	1.674076185
1	1	6	19	2	1	1.596976266
1	1	6	19	2	1	1.570796327
1	1	6	19	2	1	1.570796327
1	1	6	19	2	1	1.570796327
1	1	6	19	2	1	1.49225651
1	1	6	19	2	1	1.466076572
1	1	6	19	2	1	1.39401629
1	1	6	19	2	1	1.228624527
1	1	6	19	2	1	1.187522023
1	1	6	19	2	1	1.187522023
1	1	6	19	2	1	0.988554488
1	1	6	19	2	1	0.59009582
1	1	6	19	3	1	1.439896633
2	0	6	20	1	1	2.224247599
2	0	6	20	1	1	2.186548487
2	0	6	20	1	1	2.111150263
2	0	6	20	1	1	2.111150263
2	0	6	20	1	1	2.077378142
2	0	6	20	1	1	1.973509235
2	0	6	20	1	1	1.973509235
2	0	6	20	1	1	1.900663555
2	0	6	20	1	1	1.80039439
2	0	6	20	1	1	1.80039439
2	0	6	20	1	1	1.773952652
2	0	6	20	1	1	1.773952652
2	0	6	20	1	1	1.7105972
2	0	6	20	1	1	1.615564022
2	0	6	20	1	1	1.583886296
2	0	6	20	1	1	1.558622655
2	0	6	20	1	1	1.544616388
2	0	6	20	1	1	1.518436449
2	0	6	20	1	1	1.49225651
2	0	6	20	1	1	1.413716694
2	0	6	20	1	1	1.413716694
2	0	6	20	1	1	1.387536755
2	0	6	20	1	1	1.387536755
2	0	6	20	1	1	1.335176878
2	0	6	20	1	1	1.308996939
2	0	6	20	1	1	1.299506711
1	1	6	20	1	1	3.005915121
1	1	6	20	1	1	2.331650798
1	1	6	20	1	1	1.973509235
1	1	6	20	1	1	1.837308104
1	1	6	20	1	1	1.835017359
1	1	6	20	1	1	1.661902514
1	1	6	20	1	1	1.529759273
1	1	6	20	1	1	1.466076572
1	1	6	20	1	1	0.94509579
1	1	6	20	1	1	0.85117526
1	1	6	20	1	1	0.770737398
1	1	6	20	1	1	0.670206433
2	0	6	20	2	1	2.331650798
2	0	6	20	2	1	2.186548487
2	0	6	20	2	1	2.14662408
2	0	6	20	2	1	2.111150263
2	0	6	20	2	1	2.042755173
2	0	6	20	2	1	2.008132204
2	0	6	20	2	1	1.904263297
2	0	6	20	2	1	1.869640328
2	0	6	20	2	1	1.80039439
2	0	6	20	2	1	1.702939568
2	0	6	20	2	1	1.627279545
2	0	6	20	2	1	1.61634942
2	0	6	20	2	1	1.570796327
2	0	6	20	2	1	1.570796327
2	0	6	20	2	1	1.558622655
2	0	6	20	2	1	1.518436449
2	0	6	20	2	1	1.439896633
2	0	6	20	2	1	1.413716694
2	0	6	20	2	1	1.361356817
1	1	6	20	2	1	1.558622655
1	1	6	20	2	1	1.466076572
1	1	6	20	2	1	1.413716694
1	1	6	20	2	1	1.39401629
1	1	6	20	2	1	1.361356817
1	1	6	20	2	1	1.335176878
1	1	6	20	2	1	1.228624527
2	0	6	21	1	1	2.43335986
2	0	6	21	1	1	2.331650798
2	0	6	21	1	1	2.14662408
2	0	6	21	1	1	2.127120026
2	0	6	21	1	1	2.008132204
2	0	6	21	1	1	1.963495408
2	0	6	21	1	1	1.960353816
2	0	6	21	1	1	1.904263297
2	0	6	21	1	1	1.868985829
2	0	6	21	1	1	1.837308104
2	0	6	21	1	1	1.773952652
2	0	6	21	1	1	1.765771421
2	0	6	21	1	1	1.731148452
2	0	6	21	1	1	1.696525483
2	0	6	21	1	1	1.696525483
2	0	6	21	1	1	1.678919474
2	0	6	21	1	1	1.61634942
2	0	6	21	1	1	1.583886296
2	0	6	21	1	1	1.558622655
2	0	6	21	1	1	1.49225651
2	0	6	21	1	1	1.466076572
2	0	6	21	1	1	1.439896633
2	0	6	21	1	1	1.439896633
2	0	6	21	1	1	1.39401629
2	0	6	21	1	1	1.387536755
2	0	6	21	1	1	1.361356817
2	0	6	21	1	1	1.298852213
2	0	6	21	1	1	1.256637061
2	0	6	21	1	1	1.187522023
2	0	6	21	1	1	1.099557429
1	1	6	21	1	1	2.477669406
1	1	6	21	1	1	2.008132204
1	1	6	21	1	1	1.649336143
2	0	6	21	2	1	2.372556952
2	0	6	21	2	1	2.186548487
2	0	6	21	2	1	2.148849375
2	0	6	21	2	1	2.073451151
2	0	6	21	2	1	2.008132204
2	0	6	21	2	1	1.973509235
2	0	6	21	2	1	1.964019007
2	0	6	21	2	1	1.960353816
2	0	6	21	2	1	1.960353816
2	0	6	21	2	1	1.960353816
2	0	6	21	2	1	1.884955592
2	0	6	21	2	1	1.869640328
2	0	6	21	2	1	1.837308104
2	0	6	21	2	1	1.805630378
2	0	6	21	2	1	1.80039439
2	0	6	21	2	1	1.773952652
2	0	6	21	2	1	1.773952652
2	0	6	21	2	1	1.773952652
2	0	6	21	2	1	1.765771421
2	0	6	21	2	1	1.702939568
2	0	6	21	2	1	1.678919474
2	0	6	21	2	1	1.61634942
2	0	6	21	2	1	1.596976266
2	0	6	21	2	1	1.583886296
2	0	6	21	2	1	1.570796327
2	0	6	21	2	1	1.544616388
2	0	6	21	2	1	1.520530844
2	0	6	21	2	1	1.518436449
2	0	6	21	2	1	1.472032508
2	0	6	21	2	1	1.466076572
2	0	6	21	2	1	1.466076572
2	0	6	21	2	1	1.457175392
2	0	6	21	2	1	1.439896633
2	0	6	21	2	1	1.413716694
2	0	6	21	2	1	1.370388895
2	0	6	21	2	1	1.361356817
2	0	6	21	2	1	1.361356817
2	0	6	21	2	1	1.275879316
2	0	6	21	2	1	1.060287521
2	0	6	21	3	1	2.073451151
2	0	6	21	3	1	1.50089589
1	1	6	21	3	1	1.49225651
2	0	5	14	1	1	2.027374459
2	0	5	14	1	1	1.84725648
2	0	5	14	1	1	1.789529715
2	0	5	14	1	1	1.674076185
2	0	5	14	1	1	1.570796327
2	0	5	14	1	1	1.417643685
1	1	5	14	1	1	2.658900032
1	1	5	14	1	1	2.536181569
1	1	5	14	1	1	2.412743158
1	1	5	14	1	1	2.375044046
1	1	5	14	1	1	2.299645822
1	1	5	14	1	1	2.285115956
1	1	5	14	1	1	2.261946711
1	1	5	14	1	1	2.181247049
1	1	5	14	1	1	2.112001111
1	1	5	14	1	1	2.112001111
1	1	5	14	1	1	2.073451151
1	1	5	14	1	1	1.932341281
1	1	5	14	1	1	1.932341281
1	1	5	14	1	1	1.900663555
1	1	5	14	1	1	1.84725648
1	1	5	14	1	1	1.84725648
1	1	5	14	1	1	1.789529715
1	1	5	14	1	1	1.742274926
1	1	5	14	1	1	1.73180295
1	1	5	14	1	1	1.73180295
1	1	5	14	1	1	1.73180295
1	1	5	14	1	1	1.702939568
1	1	5	14	1	1	1.61634942
1	1	5	14	1	1	1.596976266
1	1	5	14	1	1	1.44127108
1	1	5	14	1	1	1.439896633
1	1	5	14	1	1	1.417643685
1	1	5	14	1	1	1.357168026
1	1	5	14	1	1	1.323134106
2	0	5	14	2	1	2.375044046
2	0	5	14	2	1	2.261946711
2	0	5	14	2	1	1.702939568
2	0	5	14	2	1	1.596976266
2	0	5	14	2	1	1.570796327
2	0	5	14	2	1	1.544616388
2	0	5	14	2	1	1.439896633
2	0	5	14	2	1	1.417643685
2	0	5	14	2	1	1.417643685
2	0	5	14	2	1	1.370388895
1	1	5	14	2	1	2.413463106
1	1	5	14	2	1	2.413463106
1	1	5	14	2	1	2.412743158
1	1	5	14	2	1	2.412743158
1	1	5	14	2	1	2.412743158
1	1	5	14	2	1	2.261946711
1	1	5	14	2	1	2.215870018
1	1	5	14	2	1	2.14662408
1	1	5	14	2	1	2.077378142
1	1	5	14	2	1	2.077378142
1	1	5	14	2	1	1.995696733
1	1	5	14	2	1	1.995696733
1	1	5	14	2	1	1.932341281
1	1	5	14	2	1	1.932341281
1	1	5	14	2	1	1.932341281
1	1	5	14	2	1	1.868985829
1	1	5	14	2	1	1.789529715
1	1	5	14	2	1	1.760666333
1	1	5	14	2	1	1.73180295
1	1	5	14	2	1	1.73180295
1	1	5	14	2	1	1.73180295
1	1	5	14	2	1	1.73180295
1	1	5	14	2	1	1.73180295
1	1	5	14	2	1	1.702939568
1	1	5	14	2	1	1.702939568
1	1	5	14	2	1	1.674076185
1	1	5	14	2	1	1.596976266
1	1	5	14	2	1	1.587486038
1	1	5	14	2	1	1.570796327
1	1	5	14	2	1	1.570796327
1	1	5	14	2	1	1.570796327
1	1	5	14	2	1	1.544616388
1	1	5	14	2	1	1.544616388
