"","X.m..d..y","FORD"
"1687","10/4/1990",-0.007751938
"1688","10/5/1990",0.01953125
"1689","10/8/1990",0.003831418
"1690","10/9/1990",-0.05343511
"1691","10/10/1990",-0.03225806
"1692","10/11/1990",-0.004166667
"1693","10/12/1990",0.0292887
"1694","10/15/1990",0.03252032
"1695","10/16/1990",-0.02755906
"1696","10/17/1990",-0.008097166
"1697","10/18/1990",0
"1698","10/19/1990",0.0244898
"1699","10/22/1990",0.01992032
"1700","10/23/1990",-0.0078125
"1701","10/24/1990",0.007874016
"1702","10/25/1990",-0.0078125
"1703","10/26/1990",-0.03937008
"1704","10/29/1990",-0.004201681
"1705","10/30/1990",-0.06751055
"1706","10/31/1990",0.004524887
"1707","11/1/1990",-0.01351351
"1708","11/2/1990",-0.01826484
"1709","11/5/1990",0.01395349
"1710","11/6/1990",0.009174312
"1711","11/7/1990",-0.02727273
"1712","11/8/1990",-0.009345794
"1713","11/9/1990",0.03301887
"1714","11/12/1990",0.04109589
"1715","11/13/1990",-0.004385965
"1716","11/14/1990",0.03964758
"1717","11/15/1990",-0.04237288
"1718","11/16/1990",-0.01327434
"1719","11/19/1990",-0.00896861
"1720","11/20/1990",-0.02262443
"1721","11/21/1990",-0.00462963
"1722","11/23/1990",0
"1723","11/26/1990",0.02790698
"1724","11/27/1990",-0.02262443
"1725","11/28/1990",0
"1726","11/29/1990",0
"1727","11/30/1990",0.01388889
"1728","12/3/1990",0
"1729","12/4/1990",0.01369863
"1730","12/5/1990",-0.009009009
"1731","12/6/1990",0.004545454
"1732","12/7/1990",0
"1733","12/10/1990",0.009049774
"1734","12/11/1990",-0.00896861
"1735","12/12/1990",-0.05429864
"1736","12/13/1990",-0.01435407
"1737","12/14/1990",-0.01941748
"1738","12/17/1990",0.01485149
"1739","12/18/1990",0.004878049
"1740","12/19/1990",-0.004854369
"1741","12/20/1990",-0.004878049
"1742","12/21/1990",0.03431373
"1743","12/24/1990",0
"1744","12/26/1990",0.009478673
"1745","12/27/1990",0.004694836
"1746","12/28/1990",0
"1747","12/31/1990",-0.004672897
"1748","1/2/1991",-0.01408451
"1749","1/3/1991",-0.00952381
"1750","1/4/1991",0.01923077
"1751","1/7/1991",-0.03773585
"1752","1/8/1991",0
"1753","1/9/1991",-0.01470588
"1754","1/10/1991",0.0199005
"1755","1/11/1991",-0.004878049
"1756","1/14/1991",-0.009803922
"1757","1/15/1991",0.01485149
"1758","1/16/1991",0.009756098
"1759","1/17/1991",0.02415459
"1760","1/18/1991",0.01415094
"1761","1/21/1991",-0.01395349
"1762","1/22/1991",0.004716981
"1763","1/23/1991",0.03755869
"1764","1/24/1991",-0.004524889
"1765","1/25/1991",-0.01869159
"1766","1/28/1991",0
"1767","1/29/1991",0.01904762
"1768","1/30/1991",0.04205608
"1769","1/31/1991",0.004484305
"1770","2/1/1991",0.01785714
"1771","2/4/1991",0.03947368
"1772","2/5/1991",-0.008438818
"1773","2/6/1991",0.01276596
"1774","2/7/1991",0.004201681
"1775","2/8/1991",0.0376569
"1776","2/11/1991",0.0483871
"1777","2/12/1991",-0.04230769
"1778","2/13/1991",-0.01204819
"1779","2/14/1991",-0.008130081
"1780","2/15/1991",0.02868852
"1781","2/19/1991",-0.02390438
"1782","2/20/1991",-0.02857143
"1783","2/21/1991",-0.004201681
"1784","2/22/1991",-0.004219409
"1785","2/25/1991",0.01694915
"1786","2/26/1991",-0.01666667
"1787","2/27/1991",0.03389831
"1788","2/28/1991",0.06967213
"1789","3/1/1991",0.01915709
"1790","3/4/1991",-0.003759399
"1791","3/5/1991",0.02641509
"1792","3/6/1991",0.003676471
"1793","3/7/1991",0
"1794","3/8/1991",-0.003663004
"1795","3/11/1991",-0.007352941
"1796","3/12/1991",0
"1797","3/13/1991",0.01111111
"1798","3/14/1991",0.003663004
"1799","3/15/1991",0.00729927
"1800","3/18/1991",0.007246377
"1801","3/19/1991",-0.0323741
"1802","3/20/1991",-0.02230483
"1803","3/21/1991",-0.02281369
"1804","3/22/1991",0.01945525
"1805","3/25/1991",0
"1806","3/26/1991",0.02290076
"1807","3/27/1991",-0.01492537
"1808","3/28/1991",-0.01893939
"1809","4/1/1991",-0.01930502
"1810","4/2/1991",0.01968504
"1811","4/3/1991",-0.007722008
"1812","4/4/1991",-0.0155642
"1813","4/5/1991",-0.01976285
"1814","4/8/1991",0.004032258
"1815","4/9/1991",0.01606426
"1816","4/10/1991",0.007905139
"1817","4/11/1991",0
"1818","4/12/1991",-0.01176471
"1819","4/15/1991",0.003968254
"1820","4/16/1991",0.01581028
"1821","4/17/1991",0.01167315
"1822","4/18/1991",0.03846154
"1823","4/19/1991",0.003703704
"1824","4/22/1991",-0.03690037
"1825","4/23/1991",0.01149425
"1826","4/24/1991",0.007575758
"1827","4/25/1991",-0.01503759
"1828","4/26/1991",0.008396947
"1829","4/29/1991",-0.02298851
"1830","4/30/1991",0.01960784
"1831","5/1/1991",0.03076923
"1832","5/2/1991",0
"1833","5/3/1991",0.02238806
"1834","5/6/1991",-0.02554744
"1835","5/7/1991",-0.01872659
"1836","5/8/1991",-0.007633588
"1837","5/9/1991",0.01538462
"1838","5/10/1991",-0.01136364
"1839","5/13/1991",-0.003831418
"1840","5/14/1991",-0.02307692
"1841","5/15/1991",0.003937008
"1842","5/16/1991",0.007843138
"1843","5/17/1991",-0.003891051
"1844","5/20/1991",-0.00390625
"1845","5/21/1991",0.01568628
"1846","5/22/1991",0.01158301
"1847","5/23/1991",0
"1848","5/24/1991",0.01908397
"1849","5/28/1991",0.03745318
"1850","5/29/1991",0.03610108
"1851","5/30/1991",0
"1852","5/31/1991",0.02787456
"1853","6/3/1991",-0.006779661
"1854","6/4/1991",-0.006825938
"1855","6/5/1991",-0.01718213
"1856","6/6/1991",0.003496503
"1857","6/7/1991",-0.02090592
"1858","6/10/1991",-0.02491103
"1859","6/11/1991",0.04379562
"1860","6/12/1991",-0.01398601
"1861","6/13/1991",-0.003546099
"1862","6/14/1991",0.04982206
"1863","6/17/1991",-0.006779661
"1864","6/18/1991",0.01023891
"1865","6/19/1991",-0.01013513
"1866","6/20/1991",0.003412969
"1867","6/21/1991",0.02721088
"1868","6/24/1991",-0.02980132
"1869","6/25/1991",0
"1870","6/26/1991",-0.006825938
"1871","6/27/1991",0.0137457
"1872","6/28/1991",-0.02372881
"1873","7/1/1991",0.01736111
"1874","7/2/1991",0.003412969
"1875","7/3/1991",-0.02380952
"1876","7/5/1991",-0.006968641
"1877","7/8/1991",0.01052632
"1878","7/9/1991",-0.02777778
"1879","7/10/1991",0.003571429
"1880","7/11/1991",-0.003558719
"1881","7/12/1991",0.01785714
"1882","7/15/1991",-0.02807018
"1883","7/16/1991",0.01083033
"1884","7/17/1991",-0.003571429
"1885","7/18/1991",0
"1886","7/19/1991",-0.007168459
"1887","7/22/1991",-0.007220217
"1888","7/23/1991",-0.007272727
"1889","7/24/1991",-0.01098901
"1890","7/25/1991",0.01481481
"1891","7/26/1991",-0.01459854
"1892","7/29/1991",-0.01407407
"1893","7/30/1991",0.01901141
"1894","7/31/1991",0
"1895","8/1/1991",-0.01865672
"1896","8/2/1991",-0.01140684
"1897","8/5/1991",-0.01538462
"1898","8/6/1991",0.01953125
"1899","8/7/1991",-0.003831418
"1900","8/8/1991",-0.01538462
"1901","8/9/1991",-0.03125
"1902","8/12/1991",0.004032258
"1903","8/13/1991",0.02008032
"1904","8/14/1991",0
"1905","8/15/1991",-0.01574803
"1906","8/16/1991",-0.012
"1907","8/19/1991",-0.03238866
"1908","8/20/1991",-0.008368201
"1909","8/21/1991",0.05485232
"1910","8/22/1991",-0.036
"1911","8/23/1991",0.06224066
"1912","8/26/1991",-0.015625
"1913","8/27/1991",-0.01587302
"1914","8/28/1991",0.01209677
"1915","8/29/1991",0.007968128
"1916","8/30/1991",-0.01581028
"1917","9/3/1991",-0.004016064
"1918","9/4/1991",-0.02419355
"1919","9/5/1991",0.004132231
"1920","9/6/1991",-0.004115226
"1921","9/9/1991",0.008264462
"1922","9/10/1991",-0.008196721
"1923","9/11/1991",0.008264462
"1924","9/12/1991",0
"1925","9/13/1991",-0.01639344
"1926","9/16/1991",-0.004166667
"1927","9/17/1991",0
"1928","9/18/1991",0
"1929","9/19/1991",0.0125523
"1930","9/20/1991",-0.02479339
"1931","9/23/1991",-0.008474576
"1932","9/24/1991",0.008547009
"1933","9/25/1991",-0.004237288
"1934","9/26/1991",0.02978723
"1935","9/27/1991",-0.004132231
"1936","9/30/1991",-0.004149378
"1937","10/1/1991",-0.004166667
"1938","10/2/1991",-0.008368201
"1939","10/3/1991",0.01265823
"1940","10/4/1991",0.03333334
"1941","10/7/1991",0
"1942","10/8/1991",-0.01209677
"1943","10/9/1991",-0.0244898
"1944","10/10/1991",0.0125523
"1945","10/11/1991",-0.008264462
"1946","10/14/1991",-0.004166667
"1947","10/15/1991",-0.0125523
"1948","10/16/1991",-0.008474576
"1949","10/17/1991",0
"1950","10/18/1991",0
"1951","10/21/1991",-0.008547009
"1952","10/22/1991",-0.01293103
"1953","10/23/1991",-0.03930131
"1954","10/24/1991",-0.02272727
"1955","10/25/1991",0.03255814
"1956","10/28/1991",-0.003603604
"1957","10/29/1991",-0.004587156
"1958","10/30/1991",0.004608295
"1959","10/31/1991",-0.004587156
"1960","11/1/1991",0.004608295
"1961","11/4/1991",-0.01834862
"1962","11/5/1991",-0.01869159
"1963","11/6/1991",0.00952381
"1964","11/7/1991",-0.004716981
"1965","11/8/1991",-0.009478673
"1966","11/11/1991",-0.03827751
"1967","11/12/1991",0.02487562
"1968","11/13/1991",-0.009708738
"1969","11/14/1991",0.009803922
"1970","11/15/1991",-0.02427184
"1971","11/18/1991",0.009950249
"1972","11/19/1991",-0.009852217
"1973","11/20/1991",-0.02985075
"1974","11/21/1991",0.02564103
"1975","11/22/1991",-0.015
"1976","11/25/1991",-0.01522843
"1977","11/26/1991",-0.005154639
"1978","11/27/1991",-0.005181347
"1979","11/29/1991",0
"1980","12/2/1991",0.015625
"1981","12/3/1991",0.01025641
"1982","12/4/1991",-0.02538071
"1983","12/5/1991",-0.01041667
"1984","12/6/1991",0.01052632
"1985","12/9/1991",-0.01041667
"1986","12/10/1991",0.01578947
"1987","12/11/1991",0
"1988","12/12/1991",0.03626943
"1989","12/13/1991",0.015
"1990","12/16/1991",-0.02955665
"1991","12/17/1991",0.005076142
"1992","12/18/1991",0.005050505
"1993","12/19/1991",-0.0201005
"1994","12/20/1991",0.03589744
"1995","12/23/1991",0.1039604
"1996","12/24/1991",0.00896861
"1997","12/26/1991",0.008888889
"1998","12/27/1991",-0.02202643
"1999","12/30/1991",0.01801802
"2000","12/31/1991",-0.004424779
