"X.Y..m..d","EASTEU","LATAM","CHINA","INDIA","ENERGY","MINING","GOLD","WATER"
"2003-07-14"," 0.0057110"," 0.0007202"," 0.0185600"," 0.0217500"," 0.0040020"," 0.0096740"," 0.0124200"," 0.0056590"
"2003-07-15"," 0.0156900"," 0.0150100"," 0.0028250","-0.0254200","-0.0032790"," 0.0070360"," 0.0086050","-0.0120700"
"2003-07-16","-0.0195000","-0.0049770"," 0.0028170"," 0.0197200","-0.0107400","-0.0193100","-0.0457000"," 0.0041530"
"2003-07-17","-0.0312900","-0.0057180","-0.0184500"," 0.0041980","-0.0061720"," 0.0000000","-0.0032080","-0.0082740"
"2003-07-18","-0.0006555","-0.0021530"," 0.0028610","-0.0227000","-0.0014720","-0.0026020","-0.0019300"," 0.0047150"
"2003-07-21"," 0.0006555"," 0.0078710","-0.0014300","-0.0117000"," 0.0136600"," 0.0000000"," 0.0032140","-0.0009849"
"2003-07-22"," 0.0120500"," 0.0014250","-0.0028650","-0.0162400","-0.0048090"," 0.0090790"," 0.0253500"," 0.0053450"
"2003-07-23"," 0.0016170"," 0.0113200","-0.0071990"," 0.0006293"," 0.0001712"," 0.0057930"," 0.0049940"," 0.0155100"
"2003-07-24"," 0.0083680"," 0.0014060"," 0.0114900"," 0.0156100","-0.0030320"," 0.0266000"," 0.0456400","-0.0045660"
"2003-07-25"," 0.0092520"," 0.0146500"," 0.0071170"," 0.0256800","-0.0009131"," 0.0289500"," 0.0153500","-0.0036360"
"2003-07-28"," 0.0066470"," 0.0069010"," 0.0182700"," 0.0191300"," 0.0054750"," 0.0138700"," 0.0151200"," 0.0027330"
"2003-07-29","-0.0056940","-0.0103700"," 0.0013920","-0.0089230"," 0.0005216"," 0.0035860","-0.0017330","-0.0019140"
"2003-07-30"," 0.0053790","-0.0118800"," 0.0013900"," 0.0107000","-0.0041530","-0.0138200","-0.0180800"," 0.0006624"
"2003-07-31"," 0.0025210","-0.0056420"," 0.0137900"," 0.0014770","-0.0055680","-0.0164700","-0.0100600","-0.0080470"
"2003-08-01","-0.0053650"," 0.0063450"," 0.0122500"," 0.0032410"," 0.0033530"," 0.0116200"," 0.0023750","-0.0069240"
"2003-08-04"," 0.0000000","-0.0184400"," 0.0040510"," 0.0140200"," 0.0000000"," 0.0042460","-0.0011870"," 0.0055900"
"2003-08-05"," 0.0081940","-0.0195200","-0.0108400","-0.0064030","-0.0094640"," 0.0036250"," 0.0094560","-0.0105100"
"2003-08-06","-0.0034590"," 0.0058220","-0.0109600","-0.0188600","-0.0015910"," 0.0018080"," 0.0017630","-0.0033650"
"2003-08-07"," 0.0112700","-0.0029070","-0.0082990"," 0.0182800"," 0.0065560"," 0.0000000"," 0.0168900"," 0.0024200"
"2003-08-08"," 0.0034200"," 0.0244400"," 0.0000000"," 0.0168000"," 0.0183500"," 0.0107800"," 0.0074780"," 0.0020300"
"2003-08-11"," 0.0049540"," 0.0084870"," 0.0165300"," 0.0088660"," 0.0060500"," 0.0077130"," 0.0243400"," 0.0050580"
"2003-08-12"," 0.0104500","-0.0021150"," 0.0108700","-0.0057110"," 0.0139500"," 0.0146700"," 0.0177400"," 0.0038260"
"2003-08-13"," 0.0100400"," 0.0000000"," 0.0094150"," 0.0108200"," 0.0052340"," 0.0034880","-0.0149500"," 0.0039000"
"2003-08-14"," 0.0087360"," 0.0070320"," 0.0013380"," 0.0025460"," 0.0031020"," 0.0063640"," 0.0144000"," 0.0017780"
"2003-08-15"," 0.0098490"," 0.0000000"," 0.0040030"," 0.0000000"," 0.0037060"," 0.0000000"," 0.0000000"," 0.0016900"
"2003-08-18"," 0.0038540"," 0.0146100"," 0.0145400"," 0.0129100"," 0.0068560"," 0.0131800"," 0.0043880"," 0.0144200"
"2003-08-19"," 0.0053110"," 0.0041350","-0.0026280"," 0.0000000"," 0.0041110"," 0.0039760","-0.0137800"," 0.0109000"
"2003-08-20","-0.0079780"," 0.0020610"," 0.0039400"," 0.0119200"," 0.0001368"," 0.0067800"," 0.0235800","-0.0014390"
"2003-08-21"," 0.0082720"," 0.0020570"," 0.0104300"," 0.0153200"," 0.0004443"," 0.0028110"," 0.0113200"," 0.0057740"
"2003-08-22"," 0.0177900"," 0.0102200"," 0.0090380"," 0.0013560"," 0.0038280","-0.0022480","-0.0194800","-0.0046810"
"2003-08-25"," 0.0000000","-0.0006782","-0.0155400","-0.0299900"," 0.0000000","-0.0028180","-0.0027360","-0.0032420"
"2003-08-26","-0.0046350","-0.0109100","-0.0118200"," 0.0280900","-0.0126700","-0.0182200","-0.0137900"," 0.0017200"
"2003-08-27"," 0.0098240"," 0.0041070"," 0.0000000"," 0.0222900","-0.0045440","-0.0017260"," 0.0110500"," 0.0002241"
"2003-08-28"," 0.0025840"," 0.0081630"," 0.0078950"," 0.0055620"," 0.0057240"," 0.0137200"," 0.0324400"," 0.0042490"
"2003-08-29"," 0.0125400"," 0.0134600"," 0.0156000"," 0.0188400"," 0.0145500"," 0.0124200"," 0.0058340"," 0.0119800"
"2003-09-01"," 0.0162900"," 0.0059980"," 0.0089920"," 0.0002592"," 0.0044610"," 0.0139200"," 0.0000000"," 0.0025550"
"2003-09-02"," 0.0036160","-0.0019950"," 0.0000000"," 0.0056850"," 0.0000000"," 0.0044150"," 0.0199000"," 0.0004048"
"2003-09-03"," 0.0008325"," 0.0125700"," 0.0164900","-0.0015470","-0.0005238"," 0.0022000","-0.0109500"," 0.0059520"
"2003-09-04","-0.0047270"," 0.0032820","-0.0012590","-0.0064730","-0.0000338"," 0.0060260"," 0.0000000"," 0.0038240"
"2003-09-05","-0.0050290"," 0.0220400","-0.0037850"," 0.0198000"," 0.0038970"," 0.0038160"," 0.0171500"," 0.0007138"
"2003-09-08","-0.0112700"," 0.0102000"," 0.0025250"," 0.0226600","-0.0002273"," 0.0145800"," 0.0234200"," 0.0021630"
"2003-09-09"," 0.0093050"," 0.0031680","-0.0191000"," 0.0074410"," 0.0115900"," 0.0010720"," 0.0020110","-0.0021520"
"2003-09-10","-0.0073240","-0.0314800","-0.0194700","-0.0101800","-0.0142400"," 0.0010710"," 0.0174300","-0.0138600"
"2003-09-11"," 0.0011300"," 0.0181100"," 0.0117300"," 0.0072130","-0.0035520","-0.0096770","-0.0119200"," 0.0085750"
"2003-09-12"," 0.0056320"," 0.0006408"," 0.0012940","-0.0104600"," 0.0008977","-0.0005404","-0.0009995"," 0.0025450"
"2003-09-15"," 0.0069960"," 0.0000000"," 0.0064470","-0.0432500"," 0.0000847"," 0.0102200","-0.0040080"," 0.0036100"
"2003-09-16"," 0.0027850"," 0.0006404"," 0.0051280","-0.0026180","-0.0052620","-0.0016060","-0.0035200","-0.0003187"
"2003-09-17"," 0.0005560","-0.0019220"," 0.0000000"," 0.0047080"," 0.0062940"," 0.0037440"," 0.0030180"," 0.0035340"
"2003-09-18","-0.0030620","-0.0006416","-0.0102800","-0.0275100","-0.0107900"," 0.0079770"," 0.0065080"," 0.0061260"
"2003-09-19"," 0.0038950"," 0.0203300","-0.0090850"," 0.0037480","-0.0025680"," 0.0121100"," 0.0014960"," 0.0066720"
"2003-09-22","-0.0064080"," 0.0006287","-0.0052290"," 0.0037340"," 0.0012330"," 0.0150600"," 0.0386100","-0.0027200"
"2003-09-23"," 0.0080720","-0.0203200"," 0.0156000"," 0.0010640","-0.0013960","-0.0030980"," 0.0062130"," 0.0061300"
"2003-09-24"," 0.0162200"," 0.0025620"," 0.0191700"," 0.0324500"," 0.0045580"," 0.0072130","-0.0019070","-0.0044740"
"2003-09-25","-0.0030050","-0.0077070","-0.0012670"," 0.0105000"," 0.0100900"," 0.0066510"," 0.0151600","-0.0099000"
"2003-09-26","-0.0049370","-0.0142900","-0.0025380"," 0.0068550","-0.0034010","-0.0185300","-0.0315200","-0.0070640"
"2003-09-29"," 0.0038420","-0.0006542","-0.0038190"," 0.0225200","-0.0108400","-0.0167600","-0.0400900"," 0.0109200"
"2003-09-30"," 0.0144100"," 0.0130000"," 0.0063570"," 0.0096020"," 0.0064050"," 0.0146800"," 0.0160300","-0.0048110"
"2003-10-01"," 0.0043100"," 0.0083630"," 0.0000000"," 0.0078110"," 0.0031450","-0.0036510"," 0.0019860"," 0.0105700"
"2003-10-02"," 0.0175900"," 0.0196600"," 0.0238000"," 0.0038830"," 0.0182600"," 0.0155500"," 0.0049480"," 0.0008325"
"2003-10-03"," 0.0172800"," 0.0012550"," 0.0086260"," 0.0120400"," 0.0055260"," 0.0218800"," 0.0088450"," 0.0037620"
"2003-10-06"," 0.0023340"," 0.0174100"," 0.0073350"," 0.0262100"," 0.0146900","-0.0005034","-0.0308000"," 0.0119900"
"2003-10-07"," 0.0245600"," 0.0006163"," 0.0000000"," 0.0113600"," 0.0050740"," 0.0085230"," 0.0085410"," 0.0003933"
"2003-10-08"," 0.0145500","-0.0043220","-0.0012190","-0.0036940"," 0.0085750"," 0.0168300"," 0.0168700","-0.0044290"
"2003-10-09"," 0.0081860"," 0.0147400"," 0.0133300"," 0.0131000"," 0.0016500"," 0.0102600"," 0.0097900"," 0.0051320"
"2003-10-10","-0.0096810"," 0.0060790"," 0.0107700"," 0.0115800"," 0.0022330"," 0.0125500","-0.0083150"," 0.0010930"
"2003-10-13"," 0.0002494"," 0.0018170"," 0.0071170"," 0.0103300"," 0.0060320"," 0.0100300"," 0.0044110"," 0.0032010"
"2003-10-14"," 0.0146100"," 0.0114300","-0.0095010","-0.0020120"," 0.0060350"," 0.0080440"," 0.0164900"," 0.0055440"
"2003-10-15"," 0.0061250","-0.0035950"," 0.0083190","-0.0112500","-0.0027630"," 0.0154300"," 0.0067110","-0.0056840"
"2003-10-16","-0.0034250","-0.0072290"," 0.0105900"," 0.0223800","-0.0079810"," 0.0018540","-0.0096020"," 0.0043700"
"2003-10-17"," 0.0031810","-0.0054560","-0.0046950"," 0.0107900"," 0.0087840"," 0.0000000"," 0.0172200","-0.0043520"
"2003-10-20","-0.0044070"," 0.0000000"," 0.0082020"," 0.0013130","-0.0010890","-0.0102400","-0.0128800"," 0.0059570"
"2003-10-21","-0.0108600"," 0.0204600","-0.0058510","-0.0194300","-0.0014720"," 0.0125600"," 0.0076560"," 0.0093820"
"2003-10-22","-0.0284300"," 0.0005954","-0.0011740","-0.0182300"," 0.0002866","-0.0027760"," 0.0295900","-0.0041760"
"2003-10-23","-0.0162100","-0.0017870","-0.0322400","-0.0095830","-0.0147600","-0.0182400"," 0.0027730","-0.0052110"
"2003-10-24"," 0.0046580","-0.0204800"," 0.0012130"," 0.0059430","-0.0083320","-0.0014170","-0.0050890"," 0.0028770"
"2003-10-27"," 0.0000000"," 0.0121000"," 0.0012110"," 0.0054550","-0.0021290","-0.0009456"," 0.0119900"," 0.0044210"
"2003-10-28","-0.0248300","-0.0151500"," 0.0191900"," 0.0067770","-0.0006370"," 0.0103500"," 0.0013740"," 0.0069920"
"2003-10-29","-0.0085060"," 0.0217400"," 0.0035570"," 0.0056120"," 0.0039790"," 0.0130200"," 0.0000000"," 0.0045830"
"2003-10-30","-0.0069650","-0.0047900"," 0.0035440"," 0.0142300","-0.0025750"," 0.0201300"," 0.0208300","-0.0006965"
"2003-10-31","-0.0124400"," 0.0071770"," 0.0035310"," 0.0300000","-0.0079610"," 0.0031650","-0.0185500","-0.0021930"
"2003-11-03"," 0.0231400"," 0.0029750"," 0.0116800"," 0.0280900"," 0.0116100"," 0.0022550"," 0.0054640"," 0.0056730"
"2003-11-04"," 0.0116300"," 0.0124000"," 0.0011610"," 0.0130300"," 0.0163700"," 0.0000000","-0.0192600"," 0.0015950"
"2003-11-05","-0.0116300","-0.0023500"," 0.0011590"," 0.0057390"," 0.0006795","-0.0054200"," 0.0078400","-0.0013000"
"2003-11-06"," 0.0018600","-0.0088630","-0.0175300","-0.0024550","-0.0093450","-0.0013600"," 0.0036680"," 0.0023240"
"2003-11-07"," 0.0045030"," 0.0035550"," 0.0035310","-0.0119500"," 0.0012820","-0.0009074","-0.0129000"," 0.0138700"
"2003-11-10"," 0.0044830"," 0.0082450","-0.0058930"," 0.0062010"," 0.0055670"," 0.0094870"," 0.0197400","-0.0094180"
"2003-11-11","-0.0119100","-0.0129900","-0.0047390"," 0.0102500","-0.0018200","-0.0140400","-0.0050130"," 0.0015240"
"2003-11-12","-0.0069460","-0.0059590"," 0.0000000","-0.0004080","-0.0085430","-0.0036550"," 0.0000000"," 0.0142000"
"2003-11-13"," 0.0133200"," 0.0160100"," 0.0106300","-0.0125200"," 0.0106600"," 0.0257500"," 0.0398500","-0.0002405"
"2003-11-14"," 0.0023780"," 0.0023500"," 0.0011740","-0.0170900"," 0.0094850"," 0.0066680"," 0.0061270","-0.0016450"
"2003-11-17","-0.0132800"," 0.0029300","-0.0118100"," 0.0144000","-0.0011590","-0.0156300"," 0.0013080","-0.0091650"
"2003-11-18","-0.0197200","-0.0135500"," 0.0000000","-0.0114600","-0.0124800","-0.0076800","-0.0118300"," 0.0062830"
"2003-11-19","-0.0223400"," 0.0005929","-0.0131500","-0.0118000","-0.0044410"," 0.0103800"," 0.0282600"," 0.0036230"
"2003-11-20","-0.0134800","-0.0059450","-0.0048250","-0.0171100","-0.0077030","-0.0090170"," 0.0017130","-0.0013500"
"2003-11-21"," 0.0171000"," 0.0124400"," 0.0000000"," 0.0085910","-0.0025180","-0.0063610","-0.0060090"," 0.0072510"
"2003-11-24"," 0.0138000","-0.0053140"," 0.0000000"," 0.0055450"," 0.0004569","-0.0027380","-0.0012920"," 0.0032870"
"2003-11-25"," 0.0079180","-0.0005922"," 0.0084290"," 0.0156200"," 0.0081000"," 0.0031940","-0.0138900"," 0.0068210"
"2003-11-26"," 0.0119000"," 0.0017760"," 0.0047850","-0.0173200"," 0.0039970"," 0.0108700"," 0.0126000"," 0.0080050"
"2003-11-27","-0.0029610"," 0.0023630","-0.0011940"," 0.0329000"," 0.0041820"," 0.0200800"," 0.0268300"," 0.0004830"
"2003-11-28","-0.0089350"," 0.0029460"," 0.0142400"," 0.0143300"," 0.0000000"," 0.0013240"," 0.0062830"," 0.0079090"
"2003-12-01"," 0.0169900"," 0.0215300"," 0.0186700"," 0.0276600"," 0.0106400"," 0.0295500"," 0.0214800"," 0.0065750"
"2003-12-02","-0.0037500"," 0.0193800"," 0.0011550"," 0.0013830"," 0.0123800"," 0.0017120"," 0.0028570","-0.0020090"
"2003-12-03"," 0.0093500","-0.0022610","-0.0011550"," 0.0037430"," 0.0028350"," 0.0148500"," 0.0125500","-0.0037110"
"2003-12-04"," 0.0029200","-0.0005661","-0.0011570"," 0.0064690"," 0.0021330"," 0.0004211","-0.0158200","-0.0002245"
"2003-12-05","-0.0069170"," 0.0073340"," 0.0011570","-0.0102100"," 0.0094910","-0.0097310","-0.0206500","-0.0066820"
"2003-12-08"," 0.0074470","-0.0005623","-0.0023150"," 0.0000000"," 0.0039810"," 0.0206200"," 0.0218800"," 0.0015150"
"2003-12-09"," 0.0147300"," 0.0106300"," 0.0149500"," 0.0282200"," 0.0078150"," 0.0148800","-0.0004084","-0.0018040"
"2003-12-10"," 0.0067660","-0.0050210"," 0.0000000","-0.0009600"," 0.0054020","-0.0194700","-0.0235600","-0.0048090"
"2003-12-11","-0.0125300","-0.0095530"," 0.0079590","-0.0017300","-0.0002128","-0.0336100","-0.0634500"," 0.0077510"
"2003-12-12"," 0.0109700"," 0.0073140"," 0.0033920"," 0.0049900"," 0.0111500"," 0.0205600"," 0.0474300"," 0.0121100"
"2003-12-15"," 0.0100800"," 0.0094840","-0.0102100"," 0.0083890"," 0.0106200"," 0.0122200","-0.0068230","-0.0047650"
"2003-12-16","-0.0064490","-0.0184900","-0.0057180","-0.0013300","-0.0071340","-0.0037760"," 0.0021370","-0.0006831"
"2003-12-17","-0.0036300"," 0.0016950","-0.0080600"," 0.0024680"," 0.0100400","-0.0021040","-0.0150600"," 0.0036110"
"2003-12-18"," 0.0077620"," 0.0134600"," 0.0092060"," 0.0174800"," 0.0014230"," 0.0075540","-0.0052150"," 0.0060660"
"2003-12-19"," 0.0206600"," 0.0171200"," 0.0125200"," 0.0090900"," 0.0220200"," 0.0145300"," 0.0008711","-0.0017550"
"2003-12-22"," 0.0040310"," 0.0070940"," 0.0134800"," 0.0066260","-0.0008768"," 0.0098400","-0.0078670"," 0.0005523"
"2003-12-23"," 0.0030130"," 0.0145800","-0.0022350","-0.0016520"," 0.0018250"," 0.0016310","-0.0052790"," 0.0080050"
"2003-12-24","-0.0005015"," 0.0000000"," 0.0000000"," 0.0000000","-0.0078820"," 0.0000000"," 0.0000000"," 0.0046690"
"2003-12-25"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"
"2003-12-26"," 0.0000000"," 0.0000000"," 0.0055770"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000","-0.0014470"
"2003-12-29"," 0.0000000"," 0.0090690"," 0.0066520"," 0.0472000"," 0.0073680"," 0.0257400"," 0.0507400"," 0.0142100"
"2003-12-30"," 0.0069980"," 0.0142400"," 0.0142600"," 0.0015760"," 0.0095250"," 0.0130200"," 0.0199300"," 0.0028050"
"2003-12-31"," 0.0071970","-0.0020960"," 0.0086770"," 0.0000000"," 0.0049430"," 0.0023480"," 0.0004109","-0.0067180"
"2004-01-01"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000","-0.0000796"
"2004-01-02"," 0.0086180"," 0.0031430"," 0.0276900"," 0.0269400"," 0.0000000"," 0.0023430","-0.0004109"," 0.0111200"
"2004-01-05"," 0.0244600"," 0.0470000"," 0.0156300"," 0.0000000"," 0.0000000"," 0.0269400"," 0.0251600"," 0.0093060"
"2004-01-06"," 0.0294700"," 0.0138800","-0.0124900","-0.0095860"," 0.0237000"," 0.0180600"," 0.0166900"," 0.0024840"
"2004-01-07","-0.0079290"," 0.0093070","-0.0031460"," 0.0024050"," 0.0021510","-0.0276000","-0.0223200","-0.0035640"
"2004-01-08","-0.0046940"," 0.0029210"," 0.0052380"," 0.0337400","-0.0132400","-0.0166200","-0.0199500"," 0.0076840"
"2004-01-09"," 0.0065650"," 0.0101600"," 0.0124600"," 0.0051290"," 0.0000000"," 0.0023360"," 0.0126700","-0.0001873"
"2004-01-12"," 0.0037320"," 0.0185900","-0.0124600","-0.0069560"," 0.0010700"," 0.0034930"," 0.0064750"," 0.0042560"
"2004-01-13","-0.0009317","-0.0014180"," 0.0000000"," 0.0024900"," 0.0072240","-0.0066080","-0.0125800","-0.0016850"
"2004-01-14","-0.0126600","-0.0085510"," 0.0010440"," 0.0072680"," 0.0011040","-0.0153300","-0.0344900"," 0.0079580"
"2004-01-15","-0.0128300","-0.0144200"," 0.0010430","-0.0191100","-0.0036010","-0.0216200","-0.0383600"," 0.0013880"
"2004-01-16"," 0.0011950","-0.0220200","-0.0073260","-0.0186300","-0.0113900","-0.0089430","-0.0128200","-0.0036050"
"2004-01-19","-0.0021510"," 0.0103400"," 0.0083680"," 0.0161100"," 0.0040660"," 0.0016320","-0.0026740","-0.0007646"
"2004-01-20"," 0.0135500"," 0.0097470"," 0.0165300","-0.0221100"," 0.0000000"," 0.0141700"," 0.0146200"," 0.0045030"
"2004-01-21"," 0.0112700","-0.0048610"," 0.0112100","-0.0252500"," 0.0219100"," 0.0107900"," 0.0091920"," 0.0061080"
"2004-01-22"," 0.0037280"," 0.0082500"," 0.0000000","-0.0253600"," 0.0058580"," 0.0079210"," 0.0108300","-0.0024990"
"2004-01-23"," 0.0150000","-0.0072760"," 0.0000000"," 0.0452600","-0.0020200"," 0.0000000","-0.0077890","-0.0054230"
"2004-01-26","-0.0004583"," 0.0111400","-0.0071170"," 0.0000000"," 0.0042480","-0.0103100","-0.0166500","-0.0010380"
"2004-01-27","-0.0066690"," 0.0057610"," 0.0091420"," 0.0289600","-0.0000137","-0.0043940","-0.0030970"," 0.0037290"
"2004-01-28","-0.0016160","-0.0019170","-0.0111800","-0.0147200","-0.0025370","-0.0004004"," 0.0101400","-0.0026900"
"2004-01-29","-0.0041690","-0.0486500","-0.0071830"," 0.0000000","-0.0116600","-0.0235000","-0.0257700","-0.0148100"
"2004-01-30","-0.0123800","-0.0234300","-0.0020620","-0.0276500","-0.0071250","-0.0244900","-0.0236800"," 0.0090160"
"2004-02-02"," 0.0014090","-0.0005156","-0.0145500"," 0.0000000","-0.0061550"," 0.0033560","-0.0069360","-0.0058120"
"2004-02-03"," 0.0053820"," 0.0184000"," 0.0031360","-0.0293300"," 0.0037520"," 0.0075090"," 0.0152000"," 0.0041250"
"2004-02-04"," 0.0113700"," 0.0080690","-0.0020900"," 0.0281100"," 0.0029760","-0.0020800","-0.0082610","-0.0011230"
"2004-02-05","-0.0062490","-0.0311200","-0.0020940","-0.0072180","-0.0066300","-0.0041740","-0.0004609"," 0.0065400"
"2004-02-06","-0.0109700","-0.0005183"," 0.0145700"," 0.0159500","-0.0041760","-0.0004183"," 0.0132800"," 0.0158100"
"2004-02-09"," 0.0199900"," 0.0215400"," 0.0234800"," 0.0189500"," 0.0078990"," 0.0373700"," 0.0339900"," 0.0037930"
"2004-02-10"," 0.0089340"," 0.0085880","-0.0060730","-0.0053030"," 0.0105600"," 0.0092280"," 0.0157100"," 0.0012340"
"2004-02-11","-0.0022830"," 0.0045170","-0.0020330"," 0.0092200"," 0.0069560"," 0.0015960","-0.0065150"," 0.0175100"
"2004-02-12"," 0.0226000"," 0.0330000"," 0.0050740"," 0.0033930"," 0.0115100"," 0.0306300"," 0.0253800","-0.0069820"
"2004-02-13"," 0.0053490"," 0.0009685"," 0.0140700"," 0.0163000"," 0.0040520"," 0.0088550"," 0.0059300","-0.0098730"
"2004-02-16","-0.0046790","-0.0112000"," 0.0049780"," 0.0033270","-0.0063980","-0.0146700","-0.0174700"," 0.0052450"
"2004-02-17"," 0.0113200"," 0.0053700"," 0.0009926"," 0.0054660"," 0.0000000"," 0.0146700"," 0.0149300"," 0.0151700"
"2004-02-18"," 0.0061630"," 0.0173700"," 0.0039600","-0.0014880"," 0.0145300"," 0.0114300"," 0.0067510","-0.0080240"
"2004-02-19","-0.0128100","-0.0266700","-0.0039600","-0.0256400","-0.0096900","-0.0133500","-0.0342200","-0.0007293"
"2004-02-20"," 0.0037710","-0.0350000"," 0.0000000"," 0.0052480","-0.0033900","-0.0115900","-0.0131400","-0.0152800"
"2004-02-23","-0.0073340"," 0.0025410","-0.0049730","-0.0301700"," 0.0007020","-0.0144800","-0.0151000"," 0.0002468"
"2004-02-24","-0.0035750","-0.0020330","-0.0070040"," 0.0076270"," 0.0034210","-0.0126900","-0.0053860"," 0.0007156"
"2004-02-25"," 0.0086930"," 0.0101200","-0.0050330","-0.0135600"," 0.0040050"," 0.0126900"," 0.0017990","-0.0037470"
"2004-02-26"," 0.0057540"," 0.0130100"," 0.0100400","-0.0045610"," 0.0054700","-0.0111000","-0.0176800"," 0.0039090"
"2004-02-27"," 0.0015430"," 0.0039680"," 0.0079600"," 0.0201900"," 0.0087390"," 0.0103100"," 0.0163300"," 0.0050000"
"2004-03-01"," 0.0179000"," 0.0263800"," 0.0069140"," 0.0152200"," 0.0074070"," 0.0249300"," 0.0178300"," 0.0104300"
"2004-03-02"," 0.0163100"," 0.0153100","-0.0049330"," 0.0000000"," 0.0258800"," 0.0130000","-0.0039850","-0.0134600"
"2004-03-03","-0.0228300","-0.0220800","-0.0129400"," 0.0042340","-0.0131000","-0.0281200","-0.0324600","-0.0032300"
"2004-03-04"," 0.0019580"," 0.0009704"," 0.0000000","-0.0096800","-0.0025190","-0.0102100"," 0.0059400"," 0.0033180"
"2004-03-05"," 0.0176700"," 0.0115700","-0.0020060"," 0.0132200","-0.0032150","-0.0011850"," 0.0153700"," 0.0053180"
"2004-03-08"," 0.0161000"," 0.0138100"," 0.0040080"," 0.0155400"," 0.0087480"," 0.0187900"," 0.0116000","-0.0046720"
"2004-03-09"," 0.0033570","-0.0176500","-0.0030050","-0.0172300","-0.0004561","-0.0144500","-0.0008873","-0.0012270"
"2004-03-10","-0.0027270","-0.0057920","-0.0131200","-0.0018570","-0.0046250","-0.0279200","-0.0107100","-0.0152100"
"2004-03-11","-0.0292000","-0.0354700","-0.0091880","-0.0187700","-0.0172800","-0.0341500","-0.0282100","-0.0104100"
"2004-03-12"," 0.0028070","-0.0055320","-0.0103100","-0.0036230","-0.0117900"," 0.0145400","-0.0004616"," 0.0073850"
"2004-03-15"," 0.0047330","-0.0050560","-0.0031140","-0.0079820"," 0.0056660","-0.0066230","-0.0009238","-0.0082100"
"2004-03-16","-0.0090560"," 0.0015190","-0.0020810","-0.0232700","-0.0020670"," 0.0029030","-0.0013870","-0.0052130"
"2004-03-17"," 0.0000000"," 0.0070600"," 0.0072650"," 0.0106400"," 0.0043360"," 0.0041320","-0.0023160"," 0.0118900"
"2004-03-18"," 0.0275600"," 0.0050130","-0.0020700","-0.0086830"," 0.0088290"," 0.0151400"," 0.0270000"," 0.0020120"
"2004-03-19"," 0.0088110"," 0.0079680","-0.0020750","-0.0039230"," 0.0094280"," 0.0080910"," 0.0201100","-0.0083500"
"2004-03-22","-0.0056550","-0.0124800","-0.0402600","-0.0231300","-0.0074080","-0.0105300"," 0.0088110","-0.0030560"
"2004-03-23"," 0.0027270"," 0.0025080"," 0.0128900"," 0.0094630","-0.0128000"," 0.0012210","-0.0074840","-0.0007435"
"2004-03-24","-0.0002095","-0.0100700"," 0.0031970"," 0.0003622","-0.0034770","-0.0217900","-0.0062060","-0.0125800"
"2004-03-25"," 0.0010470","-0.0117100","-0.0128500"," 0.0147400","-0.0156500","-0.0142300","-0.0102800"," 0.0134700"
"2004-03-26"," 0.0145400"," 0.0177600","-0.0054020"," 0.0154000"," 0.0004575"," 0.0253900"," 0.0314000"," 0.0027890"
"2004-03-29"," 0.0032950"," 0.0154700"," 0.0107800"," 0.0139600"," 0.0072920"," 0.0122600"," 0.0017400"," 0.0071610"
"2004-03-30"," 0.0079860"," 0.0009901"," 0.0096000"," 0.0005196"," 0.0094900"," 0.0096970"," 0.0056340"," 0.0091090"
"2004-03-31"," 0.0115600"," 0.0171700"," 0.0084570"," 0.0219200"," 0.0151300"," 0.0119900"," 0.0141600"," 0.0039310"
"2004-04-01"," 0.0022150"," 0.0144900"," 0.0000000"," 0.0234400"," 0.0104900"," 0.0063370"," 0.0072170"," 0.0115000"
"2004-04-02"," 0.0127900"," 0.0152200"," 0.0062960"," 0.0041280","-0.0039530"," 0.0152800","-0.0097770","-0.0034020"
"2004-04-05"," 0.0007941","-0.0052070"," 0.0031330"," 0.0212000"," 0.0072460","-0.0081980","-0.0116000"," 0.0004226"
"2004-04-06"," 0.0051460"," 0.0169400"," 0.0103700","-0.0184000"," 0.0050290","-0.0055030","-0.0021630"," 0.0028210"
"2004-04-07"," 0.0001974","-0.0183700"," 0.0010310"," 0.0107900","-0.0030150"," 0.0003941"," 0.0017310"," 0.0006172"
"2004-04-08"," 0.0104100","-0.0019030"," 0.0010300"," 0.0013000"," 0.0038650","-0.0031570","-0.0030310","-0.0106100"
"2004-04-09"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0010760"
"2004-04-12"," 0.0000000"," 0.0000000"," 0.0020580"," 0.0000000"," 0.0000000"," 0.0000000"," 0.0000000","-0.0014910"
"2004-04-13"," 0.0033150"," 0.0061710"," 0.0020530"," 0.0132300"," 0.0180900","-0.0139300","-0.0237000","-0.0068130"
"2004-04-14","-0.0298400","-0.0278300","-0.0144600"," 0.0000000","-0.0115700","-0.0446700","-0.0440300","-0.0059780"
"2004-04-15","-0.0182200","-0.0087980","-0.0157300","-0.0011220","-0.0087020","-0.0147800","-0.0135500"," 0.0024860"
