X.Y..m..d,LSCC,CSGS,EC,NYB,ALTR,APH,CLS,NET,SBUX,AYE,ASBC,SBL,PCZ,OSI,TRP,ROH,SU,MTD,RAD,GUC,market
10/17/2000,-0.067183465,0.00140647,-0.018115941,-0.013824885,-0.063583814,-0.006369427,-0.040071238,-0.126153842,-0.020030817,0.006289308,-0.01369863,-0.078313254,0,-0.021008404,-0.013986014,-0.030172413,0,0.013081395,-0.040816326,0.019556714,-0.019722918
10/18/2000,-0.011080332,0.021067416,0.011070111,0.004672897,0.139917701,-0.022435898,0.059369203,-0.112676054,0.014150944,-0.020312499,-0.022222223,-0.026143791,0.018018018,0.008583691,0.007092198,-0.006666667,0.019886363,0.063127689,-0.04255319,-0.040281329,-0.008656753
10/19/2000,0.140056029,0.056396149,0.040145986,0.011627907,0.185469314,0.13879782,0.105954468,0.142857149,0.017054264,0,0.039772727,0.082774051,-0.008849557,-0.00212766,0,-0.013422819,0.005571031,0.012145749,0.044444446,0.00266489,0.036954537
10/20/2000,0.034398034,-0.012044271,0,-0.004597701,-0.045298818,-0.000959693,0.070467144,0.055555556,-0.016768293,-0.03508772,-0.008196721,0.260330588,0,-0.004264392,-0.02112676,-0.020408163,-0.036011081,-0.048,-0.021276595,-0.008637873,0.009776709
10/23/2000,0.016627079,-0.033937398,0.007017544,-0.002309469,0.009569378,0.039385207,-0.035502959,0.013157895,-0.007751938,0.036363635,0.013774104,-0.029508196,0.026785715,0.02783726,0.028776979,-0.006944444,-0.045977011,0.018207284,0,-0.002680965,0.000133942
10/24/2000,-0.056074765,0.047748975,0.024390243,-0.023148147,-0.105845183,-0.020332716,-0.009969325,-0.029220778,0.009375,0.014354067,0.010869565,-0.015202703,-0.011594203,-0.002083333,0.027972028,0.020979021,0.024096385,-0.015130674,0,0.010080645,-0.001184384
10/25/2000,-0.108910888,-0.0390625,0.010204081,0,-0.086572438,-0.056603774,-0.093725793,-0.033444814,0.007739938,-0.020440252,0.002688172,0.022298457,0.002932551,-0.091858037,0.006802721,-0.015981736,0.011764706,-0.022346368,-0.086956523,-0.005988024,-0.027093064
10/26/2000,0.100000001,0.078590788,0.02020202,-0.002369668,0.125725344,0.012,-0.029059829,0.017301038,0.007680492,-0.006420546,0.013404826,-0.021812081,-0.020467836,-0.036781609,0.006756757,0.018561484,-0.002906977,0.034285713,-0.023809524,0.00334672,0.000445109
10/27/2000,0.02020202,0.005025126,-0.00660066,0.026128266,-0.027491409,-0.006916996,0.000880282,0.037414964,-0.030487806,0.019386107,0.01058201,0.111492284,-0.017910447,0.023866348,0,-0.006833713,-0.005830904,-0.024861878,0.024390243,0.003335557,0.008499015
10/30/2000,0.014851485,-0.029999999,0.036544852,0.011574074,0.045936394,0.010945274,-0.036059808,-0.016393442,0.047169812,0.026941363,0.0226178,0.007716049,-0.012158055,0.00932401,0.013422819,0.105504587,-0.064516127,0.066572241,0,0.017952127,0.007152011
10/31/2000,0.139024392,-0.042525772,0.070512824,0.034642033,0.106418923,0.011811024,0.049270075,0.026666667,0.073573574,0.010802469,-0.002590674,0.113323122,0.033846155,0.053117782,0.006622517,-0.002074689,-0.012539185,-0.007968128,-0.023809524,0.021554539,0.028036701
11/1/2000,-0.143468946,0.026917901,-0.032934133,-0.002232143,-0.204580158,0.004863813,-0.003478261,0.012987013,-0.002797203,0.022900764,0.002597403,-0.033012379,0.011904762,-0.015350877,0.019736841,-0.043243244,0.01904762,-0.00669344,0.048780486,0.01342711,-0.00445366
11/2/2000,0.075000003,0.027522936,0.009287925,0.008948546,-0.001919386,0.005808325,0.012216405,0.028846154,0.009817672,0.007462686,0.010362694,0.001422475,0.011764706,-0.006681514,0.025806451,0,0.026479751,0.022911051,0.069767445,0.013249211,0.009875231
11/3/2000,-0.030232558,-0.00127551,0.033742331,0.002217295,0.005769231,0.000962464,-0.020689655,-0.012461059,0.040277779,-0.001481481,0,0.038352273,-0.002906977,0.011210762,-0.012578616,0.026258206,-0.016691957,0.055335969,0.217391297,0.00249066,0.000310655
11/6/2000,-0.007194245,0.014048532,-0.014836796,-0.013274336,0.019120459,-0.013461539,-0.016725352,-0.003154574,-0.001335114,-0.008902078,0.012820513,-0.023255814,0,-0.017738359,-0.012738854,0.002132196,-0.018518519,-0.003745318,0.089285716,0,0.001265618
11/7/2000,-0.089371979,0.012594459,-0.009036144,-0.002242153,-0.086303942,-0.00877193,-0.068934649,0.015822785,0.006684492,-0.001497006,-0.003164557,-0.015406162,-0.011661808,0,0.006451613,0.014893617,0.006289308,-0.006265664,-0.098360658,-0.001242236,-0.000805837
11/8/2000,-0.066312999,-0.02238806,-0.009118541,0.017977528,-0.065708421,0.008849557,-0.081730768,-0.037383176,-0.047808766,0.008995502,0.003174603,-0.038406827,-0.01179941,-0.013544018,-0.006410256,0.006289308,0,-0.013871375,-0.127272725,0,-0.018845698
11/9/2000,-0.045454547,0.005089059,-0.027607363,-0.024282562,0.017582418,-0.027290449,-0.070157066,-0.029126214,0,-0.002971768,0,-0.065088756,0.011940299,-0.029748283,-0.006451613,-0.016666668,0.015625,0.001278772,-0.020833334,0.003731343,-0.009639303
11/10/2000,-0.035714287,-0.030379746,-0.025236594,0.022624435,-0.066954643,-0.032064129,-0.013513514,-0.07333333,-0.006973501,0,-0.025316456,-0.026898734,0.005899705,0.009433962,-0.012987013,-0.019067796,-0.012307692,-0.03192848,-0.021276595,0.026022306,-0.026191229
11/13/2000,0.055555556,-0.063968666,0.019417476,-0.015486726,0.046296295,-0.00931677,0.08219178,-0.010791367,-0.002808989,-0.004470939,-0.033766232,0.011382114,0,0.009345794,0,0.008639309,0.021806853,-0.002638523,0,-0.022946861,-0.01317915
11/14/2000,0.01754386,0.037656903,0.012698413,0.011235955,0.119469024,0.036572624,0.055907171,0.061818182,0.060563382,-0.031437125,0.005376344,0.049839228,0.008797654,0,0.013157895,0.012847966,-0.024390243,0.033068784,0,-0.001236094,0.025991974
11/15/2000,0.022988506,-0.059139784,0.025078369,0.002222222,0.031620555,0.04233871,0.032967035,-0.006849315,0.01062417,-0.00309119,0.002673797,-0.010719755,-0.002906977,-0.002314815,-0.006493506,0.031712472,0.003125,0.030729834,-0.021739131,0.006188119,0.005656943
11/16/2000,-0.064606741,-0.008571428,-0.012232416,-0.00886918,-0.078544058,-0.020309478,-0.051257253,-0.086206898,-0.027595269,-0.007751938,-0.002666667,-0.004643963,0.03206997,-0.006960557,0,-0.030737706,-0.009345794,-0.004968944,0.044444446,-0.003690037,-0.016315943
11/17/2000,-0.003003003,0.05331412,-0.012383901,0.011185682,0.01039501,-0.001974334,0.03465851,0.00754717,0.036486488,0.03125,-0.010695187,0.02021773,-0.028248588,-0.021028038,0,-0.00422833,-0.003144654,0.016229713,-0.021276595,-0.00308642,-0.004689025
11/20/2000,0.006024096,-0.039671682,-0.018808777,0.002212389,-0.008230452,-0.067260139,-0.054187194,-0.056179777,0.040417209,0.006060606,-0.018918918,-0.018292682,-0.002906977,-0.016706444,-0.006535948,-0.042462844,0.02208202,-0.05896806,-0.043478262,-0.019195046,-0.023601599
11/21/2000,-0.047904193,-0.074074075,-0.006389776,-0.006622517,-0.058091287,0.019088017,-0.022916667,-0.027777778,-0.04887218,-0.018072288,0.011019284,0.051242236,0.008746356,0.009708738,0,0.01330377,0.030864198,0.003916449,0.06818182,0,0.000325524
11/22/2000,-0.062893085,0.109230772,-0.012861736,-0.015555556,0.004405286,-0.009365245,-0.026652452,-0.085714288,0.026350461,0.004601227,0.008174387,-0.007385524,-0.002890173,0.007211538,-0.006578947,0,0.008982036,-0.009102731,-0.021276595,-0.05050505,-0.020488501
11/24/2000,0.093120806,0.015256588,0.013029316,0.004514673,0.094298244,-0.115546219,0.061336253,0.129464284,-0.014120667,0,0.013513514,0.019345239,0.026086956,0.00477327,0.026490066,0.008752735,0.005934718,0.049868766,0.021739131,-0.005984043,0.020791752
11/27/2000,-0.063699156,-0.017759563,-0.009646302,0.02247191,-0.124248497,0.14489311,0.02373581,-0.015810277,-0.061197918,-0.013740458,0.005333333,0.035036497,0.025423728,0.009501188,-0.006451613,-0.026030369,0.020648967,0.00125,-0.04255319,0.03277592,0.003520403
11/28/2000,-0.081967212,-0.057023644,-0.032467533,0.002197802,-0.051487416,-0.067427389,-0.029233871,-0.090361446,-0.011789181,0.001547988,0.018567638,-0.074753173,0.008264462,-0.018823529,0.012987013,0,-0.01734104,-0.028714107,0,-0.01619171,-0.016561467
11/29/2000,0.003571429,-0.008849557,0.020134227,0.032894738,0.001206273,0.0189099,0.005192108,-0.006622517,0.021403508,0.030911902,0.017578125,-0.00152439,-0.018987104,0.069544367,0.03846154,0.035634745,0.01764706,-0.001285347,-0.088888891,-0.001974984,0.000979378
11/30/2000,-0.053380784,0.081845239,0.03618421,0.050955415,-0.077108435,-0.067685589,-0.138429746,-0.075555556,0.001717623,0.00149925,0.015994882,-0.021374045,0.025139665,-0.024663677,-0.00617284,0.023655914,0.023121387,-0.033462033,-0.024390243,-0.019129287,-0.019158235
12/1/2000,0.022556391,-0.0261348,0.057142857,0,0.086161882,0.019906323,0.128297359,0.057692308,-0.028806584,0.001497006,0.020151133,0.012480499,-0.029972753,0.016091954,-0.024844721,0.027310925,0.02259887,-0.017310252,-0.025,-0.015467384,0.005793195
12/4/2000,0.029411765,-0.011299435,0.003003003,0.014141414,0.057692308,-0.032146957,-0.04463337,-0.090909094,0.014124294,0.016442452,-0.002469136,-0.004622496,0.033707865,-0.040723983,0.006369427,0.044989776,0.033149172,0.025745258,0,-0.036885247,0.003756857
12/5/2000,0.042857144,0.141428575,0.008982036,-0.007968128,0.095454544,0.024911031,0.061179087,-0.119999997,0.030640669,0.014705882,0.012376238,0.052631579,-0.005434783,-0.066037737,0.006329114,0,-0.021390375,0.063408189,0,-0.015602837,0.045041922
12/6/2000,-0.034246575,-0.021276595,-0.023738872,-0.036144577,-0.097510375,0.001157407,0.053459119,0.045454547,-0.005405406,-0.010144928,0.022004889,0.010294118,-0.00273224,-0.045454547,-0.018867925,-0.015655577,-0.030054646,-0.026086956,0.025641026,0.025216138,-0.016587818
12/7/2000,-0.060283687,-0.060102303,-0.027355623,0.00625,-0.002298851,0.011560693,0.024875622,0.086956523,0.017663043,-0.008784773,0.004784689,-0.045123726,-0.005479452,0.01058201,0.032051284,-0.029821074,0.014084507,-0.016581632,0,-0.014757554,-0.005907515
12/8/2000,0.177358493,0.051700681,0.0125,0.049689442,0.082949311,0.038857143,0.048543688,0.119999997,0.001335114,-0.023633678,0.040476192,-0.109756097,0.016528925,0.047120418,0.043478262,0.022540983,0.03888889,0.019455252,0.050000001,0.026390871,0.028209243
12/11/2000,0.064102568,0.005174644,-0.015432099,0.01183432,0.010638298,0.038503852,0.029629629,0.044642858,-0.059999999,-0.004538578,0.022883296,-0.02739726,-0.013550135,-0.005,-0.005952381,0.01002004,-0.00802139,-0.036895674,0.023809524,0.022932593,0.011773431
12/12/2000,-0.099397592,-0.007722008,-0.028213166,-0.025341131,-0.063157894,-0.046610169,-0.084532373,-0.047008548,0.019858155,0.007598784,-0.035794184,0.001760563,-0.01923077,-0.002512563,0,-0.035714287,0.002695418,-0.014531043,0,-0.003396739,-0.010728343
12/13/2000,-0.046822742,-0.023346303,-0.014193548,0.02,-0.047191013,-0.025555555,-0.078585461,0.004484305,-0.019471489,0.009049774,-0.020881671,-0.100175746,0.002801121,0,0.023952097,-0.018518519,-0.013766452,-0.008042895,-0.023255814,-0.034083162,-0.011281985
12/14/2000,-0.031578947,-0.009296149,-0.009868421,0,-0.049528301,-0.033067275,-0.023454158,-0.066964284,-0.011347517,-0.012137518,-0.028436018,0.08203125,0,-0.010075566,0.03508772,0.002096436,0.00273224,-0.012162162,-0.047619049,-0.020465773,-0.016721027
12/15/2000,-0.003623188,0.017426273,-0.046511628,-0.003921569,0.00248139,-0.16273585,-0.062227074,-0.033492822,-0.038737446,-0.003058104,-0.007317073,-0.052346569,0,-0.022900764,0.011299435,-0.029288704,-0.021798365,0.035567716,0,-0.048991356,-0.017997187
12/18/2000,0.007272727,-0.025032938,-0.003484321,0.011811024,0.034653466,-0.033802819,-0.003492433,-0.004950495,0.040298507,0.012269938,0.140049145,-0.001904762,0.041899443,0.005208333,-0.027932961,0.036637932,0.022284122,0.018494055,-0.025,0.013636364,0.005329054
12/19/2000,-0.02166065,0.025675675,0.017482517,0.042801555,-0.045454547,-0.072886296,-0.014018691,-0.069651738,0.035868004,0.022727273,0.032327585,0.051526718,-0.010723861,0.007772021,0.022988506,0.060291059,-0.013623978,0,0,0.033632286,-0.015781371
12/20/2000,-0.033210333,-0.09354414,-0.020618556,0,-0.012531328,-0.146226421,-0.118483409,-0.064171121,-0.024930747,0.031111112,-0.002087683,-0.098003633,-0.005420054,0,0.005617978,0.003921569,0.011049724,0.001297017,0,-0.054229934,-0.035209239
12/21/2000,-0.030534351,0.010174419,0.045614034,0.02238806,0.02284264,-0.014732965,0.004032258,-0.034285713,0.021306818,0.02586207,-0.014644352,0.058350101,0.021798365,0.035989717,0.005586592,0.05078125,0.010928961,0.005181347,-0.102564104,0.027522936,0.005546319
12/22/2000,0.129921257,0.106474817,0.016778523,0.01459854,0.094292805,0.026168223,0.092369474,0.124260359,0.006954103,0.012605042,0.023354564,0.062737644,0.029333333,-0.007444169,-0.027777778,0.027881041,0.054054055,0.018041236,-0.028571429,0.041666668,0.030076135
12/26/2000,-0.010452962,-0.022106633,0.01650165,0.026978416,-0.043083899,-0.009107468,-0.025735294,-0.010526316,-0.005524862,0.051175658,0.010373444,-0.037567083,0.051813472,-0.025,-0.005714286,0.028933093,0.07692308,0.032911394,-0.05882353,0.013571428,0.005628031
12/27/2000,-0.04225352,-0.001329787,0.035714287,0.047285464,0.061611373,0.007352941,0.072955973,-0.617021263,-0.016666668,-0.00131579,-0.006160164,0.014869888,-0.039408866,0.010256411,-0.005156782,0.022847101,-0.047619049,0.05882353,-0.0625,0.013389711,0.013930938
12/28/2000,0.069852941,0,0.037617553,0.003344482,0.044642858,0.038321167,0.028135991,-0.083333336,0.002824859,-0.001317523,0.012396694,0.07692308,0.030769231,0.005076142,0.03508772,0.005154639,0.025,0.030092593,-0.033333335,-0.009735744,0.009341889
12/29/2000,0.010309278,0,-0.01510574,-0.02,-0.100427352,0.101933219,-0.010262257,0.015151516,-0.002816901,0.017150396,-0.008163265,-0.020408163,0.012437811,0.045454547,0.039548021,-0.006837607,0.002439024,-0.02247191,0.310344815,-0.005617978,-0.011422865
1/2/2001,-0.030612245,-0.046604529,-0.033742331,-0.017006803,-0.028503563,-0.022328548,-0.086405531,0,-0.049435027,-0.054474708,-0.020576132,-0.116319448,-0.00982801,-0.038647342,0,-0.018932875,-0.041362531,-0.043678161,0.105263159,-0.038841806,-0.034025427
1/3/2001,0.13333334,0.005586592,0.00952381,-0.017301038,0.251833737,0.026101142,0.138713747,0.179104477,0.028231798,-0.052126199,0.016806724,0.094302557,-0.029776676,0.040201005,-0.032608695,0.007017544,-0.02284264,0.018028846,0.095238097,0.039676707,0.052735258
1/4/2001,0.027863776,0.019444445,0.044025157,-0.00528169,-0.076171875,0.04292528,0.013289036,0.025316456,-0.049132947,-0.043415342,0.03305785,-0.025134649,-0.040920716,0.002415459,-0.033707865,0.012195121,-0.054545455,-0.017709563,0.108695649,-0.010600707,-0.011957414
1/5/2001,-0.021084337,-0.057220709,0.003012048,-0.026548672,-0.00845666,-0.083841465,-0.048087433,-0.061728396,0.015197569,0.018154312,-0.028000001,-0.071823202,0.013333334,-0.024096385,-0.005813953,-0.055077452,0.013736264,0.006009615,-0.117647059,-0.014285714,-0.028767809
1/8/2001,-0.018461538,0.018786127,0.003003003,-0.02,0.002132196,0.041597337,-0.017221585,0.092105262,0.016467066,0.078751855,-0.00617284,-0.003968254,-0.005263158,-0.032098766,0.011695907,0.027322404,-0.005420054,-0.029868579,0.06666667,-0.038405798,-0.003267881
1/9/2001,0.021943573,0.026950354,-0.035928145,0.022263451,-0.017021276,-0.012779552,0.004672897,0.090361446,-0.016200295,-0.019283747,0.002070393,0.085657373,-0.018518519,-0.099489793,0.011560693,-0.039007094,-0.016348774,-0.002463054,0.145833328,-0.013564431,0.005002229
1/10/2001,0.049079753,0.027624309,0,0.010889292,0.08658009,0.064724922,0.001162791,0.132596686,0.053892214,-0.008426966,0,0.044036698,-0.024258761,0.070821531,-0.017142856,0.012915129,0,-0.002469136,0,-0.011459129,0.01385094
1/11/2001,0.087719299,-0.00672043,-0.00621118,-0.004039497,0.093625501,0.068389058,0.116144016,0.151219517,0.007102273,-0.063739374,0.010330578,0.100175746,0.022099448,-0.031746034,-0.017441861,-0.02550091,0.038781162,0.050742574,0.109090909,0.023956724,0.014496917
1/12/2001,-0.010752688,0,-0.00625,0.000450653,-0.065573767,0.031294454,0.016649324,0.06779661,0.009873061,0.004538578,-0.020449897,-0.04313099,0.021621622,-0.005464481,-0.01775148,-0.005607476,0.005333333,-0.028268551,0.016393442,-0.021132076,-0.003665118
1/16/2001,-0.032608695,0.01759134,0.044025157,0.001801802,-0.068226121,0.026206896,-0.003070624,0.007936508,0.001396648,-0.010542168,0.029227557,-0.020033389,-0.002645503,0.054945055,0.006024096,0.02443609,0,-0.035151515,0,-0.01233616,0.006509059
1/17/2001,0.067415729,0,0.015060241,-0.003597122,0.043933053,0.025537634,0.060574949,-0.023622047,0,0.00761035,0.038539555,0.071550258,-0.00530504,-0.015625,-0.005988024,0.005504587,-0.02917772,-0.055276383,0,0.040593285,0.00418917
1/18/2001,0.042105265,0.097074471,-0.017804155,-0.001805054,0.034068137,0.01965924,0.082284607,0.040322579,0.013947002,0.004531722,-0.0234375,0.00317965,-0.024,-0.007936508,-0.042168673,-0.001824818,-0.046448089,0.038563829,-0.016129032,0.024006002,0.012056272
1/19/2001,-0.015151516,-0.049696971,0.01510574,-0.007233273,-0.075581394,0.025706941,0.002683363,0.023255814,0.019257221,0.031578947,-0.01,0.022187004,0.005464481,-0.021333333,0.03773585,-0.012797075,0.00286533,-0.002560819,-0.049180329,0.017582418,-0.00434401
1/22/2001,-0.012820513,0.00255102,0.002976191,-0.005464481,-0.029350106,-0.033834588,-0.002676182,0,-0.022941971,0.013119534,0.018181818,0,0.010869565,-0.002724796,0.006060606,-0.009259259,0.027857404,0.006418485,0,0.028797695,0.000306563
1/23/2001,0,0.043256998,-0.002967359,0.010989011,0.049676027,-0.024643321,0.050089445,0.015151516,0.024861878,0.02733813,0.023809524,0.012403101,0.01344086,0.024590164,0.030120483,0.013084112,0.017372917,0.025510205,-0.068965517,0.00419874,0.01578347
1/24/2001,0.01038961,-0.035365853,-0.005952381,0.019927537,0.020576132,0.022606382,-0.024701875,-0.055970151,-0.064690024,0.00140056,-0.003875969,-0.030627871,0,0.024,-0.01754386,-0.005535055,-0.010928961,0.028606964,0.129629627,-0.009756098,0.003367575
1/25/2001,-0.038560413,-0.074589126,0.017964073,0.015985791,-0.04233871,-0.018205462,-0.069868997,-0.083003953,-0.0129683,0.015384615,0.005836576,0.132701427,0.01591512,-0.049479168,0.005952381,0.027829314,0.024861878,-0.007255139,0,0.021815622,-0.007486505
1/26/2001,-0.021390375,-0.00136612,-0.01764706,0.034965035,-0.018947368,-0.00397351,0.02910798,0.099137932,0.065693431,-0.024793388,0.032882012,0.036262203,0.020887729,0.021917809,0.01183432,-0.025270758,0.018867925,0,0.016393442,-0.005509642,-0.000909803
1/29/2001,0.030054646,-0.009575923,0.008383197,0.018581081,0.010729614,0.005319149,0.055474497,0.027450981,0.079452053,0.025988735,0.016853932,0.052382212,-0.010537072,0.003753335,0.000233879,-0.034666613,-0.003597845,0.005602893,-0.016774209,-0.006648182,0.008976175
1/30/2001,0.034482758,-0.01519337,0.033729263,0.009950249,-0.019108281,0.027089922,-0.016597573,-0.030534351,-0.010152284,0.004184992,-0.01723757,0.028647464,-0.007444181,-0.025213683,0.038353678,0.080110393,0.004672842,0.022093086,-0.015748017,0.017289408,0.006564369
1/31/2001,0.064102568,-0.004207574,0.0363051,0,0.047619049,-0.002678699,-0.071026661,-0.047244094,0.024358975,0.000877405,0.028355388,-0.059080988,-0.029166698,0.01490575,-0.034234244,0.020176269,-0.015644776,-0.017823329,0.023999978,-0.001096475,-0.006765225
2/1/2001,0.012048192,-0.043661971,0.004434607,0.014778325,0.0392562,0.013429704,0.133989379,-0.016528925,-0.017521903,-0.011615222,-0.011029412,-0.029809723,0.02575109,0.006047572,0.0326492,0.005292441,-0.009879787,0.024131274,0.002604164,-0.006586153,0.004007887
2/2/2001,-0.071428575,-0.038291607,0.009271567,0.004885993,-0.055666003,-0.049949046,-0.03070765,-0.05882353,-0.024203822,0.004878076,0.005576208,-0.000217876,0.008368233,-0.012022357,0.008130095,-0.017733427,0.045553196,-0.016965084,0.028571464,0.002099474,-0.018575918
2/5/2001,-0.025641026,-0.013782542,-0.000437455,0.035656404,-0.048421051,-0.050643709,0.00606064,-0.026785715,0.001305483,0.011032657,0.023567468,-0.008282499,-0.000414947,-0.012168652,0.001792156,0.007616374,0.003319499,-0.013998146,0.0353535,-0.005403082,0.002046759
2/6/2001,0.015789473,0.027950311,0.038949646,-0.023474179,-0.017699115,0.031871606,-0.051889386,-0.004587156,0.040417209,-0.006329134,-0.001354402,0.047032952,-0.001245358,0.152661741,0.002683339,-0.015957437,-0.003722091,-0.014780209,0.051219523,-0.00997776,0.000553858
2/7/2001,-0.06735751,-0.010574019,-0.007160913,0.051282052,-0.038288288,-0.039868556,-0.045487385,-0.004608295,0,-0.000439281,0.018083183,-0.033375319,0.009975053,0.013740408,0.005352401,0.001422453,-0.011207989,-0.010264518,0.044083539,0.048712187,-0.008661835
2/8/2001,0,0.045801528,-0.029274525,0.016768293,0.009367681,-0.044033773,-0.019364581,-0.106481485,-0.025062656,0.011206375,0.028419184,-0.020195447,-0.009876534,-0.047063254,-0.007098569,0.006534078,0.022250239,0.011168755,-0.053333282,-0.049652979,-0.006479475
2/9/2001,-0.030555556,-0.008759124,0.010052511,0.00149925,-0.002320186,-0.032458246,-0.062017903,-0.015544041,-0.006426735,0.016079919,-0.020725388,-0.070035458,-0.002078106,-0.004346057,0.001787351,-0.043466013,0.02053388,-0.025838291,-0.053990614,-0.009550544,-0.014136584
2/12/2001,0.014326648,-0.011782032,0.002163532,0.002994012,0.032558139,-0.004686789,0.036184225,0.015789473,0.034928847,-0.011120545,-0.012345679,0.06720686,0.009995826,0.023809463,0.008920641,0.018294452,-0.020120723,-0.024093919,0.019851096,0.002268825,0.010559039
2/13/2001,-0.002824859,-0.01490313,0.018998297,0.004477612,-0.002252252,0.006195787,0.009523786,-0.020725388,-0.0275,0.007785398,-0.005357143,0.027244333,-0.004948488,0.011627952,-0.007073464,0.022022665,-0.005338853,0.026970938,-0.014598526,-0.027164703,-0.00864813
2/14/2001,0.062322944,-0.068078667,-0.012711912,-0.008915304,0.083521448,-0.016009796,0.036163572,0.021164021,-0.015424165,-0.004720975,0.021543985,-0.004347843,-0.001243215,-0.02375482,0.011576146,0.001417592,-0.009909157,0.011111096,0.101234525,-0.008144234,-0.000267312
2/15/2001,0.085333332,0.016233766,0.018884143,-0.005997002,0.025,0.082603231,0.068285279,0.07772021,0.028720627,-0.01681765,0.010544815,0.074672535,0.005394156,0.00902667,-0.014964796,0.039293882,-0.032944079,-0.001598362,0.004484301,0.001173003,0.008805436
2/16/2001,-0.105651103,-0.076677315,-0.03159225,-0.028657617,-0.099593498,-0.049942192,-0.142045453,-0.009615385,-0.006345178,0.021052696,0.00173913,-0.04896383,0.002888968,0.001166888,0.007149319,-0.024931503,0.029754145,-0.000400249,-0.011160756,-0.001171628,-0.020449841
2/20/2001,-0.0989011,-0.011245674,-0.008264486,-0.004658385,-0.065462753,-0.050620634,-0.072019905,-0.004854369,-0.012771392,0.010524008,-0.03125,-0.036317043,-0.03991767,0.019036511,0.022182785,0.007586414,0.005443931,-0.001000986,0.029345399,0.009970657,-0.018633785
2/21/2001,0.036585364,0.002624672,-0.007456144,-0.035881434,-0.002415459,-0.010510122,-0.064228341,-0.068292685,-0.009055628,0.015940489,-0.025089607,-0.002881868,-0.013716232,0.014106018,-0.026041683,-0.022030143,0.024989603,-0.018036103,0.021929804,-0.004065023,-0.018109202
2/22/2001,-0.023529412,0.050610822,0.037118878,-0.022653721,0.00968523,0.00310888,0.035271659,0.02617801,-0.010443864,0.008786652,0.009191177,-0.008670507,0.003911349,-0.014285754,0.039215647,0.001710903,0.01056482,-0.037551023,-0.036480702,-0.000583126,-0.004237878
2/23/2001,0.013554217,0.016196012,-0.016616933,0.033112582,0.009592326,-0.016012467,-0.044198852,-0.020408163,0.006596306,-0.017005386,0.005464481,-0.032294206,0.004761849,0.018306691,-0.000857653,-0.01992601,0.008845971,0.011874499,-0.035634711,0.009334925,-0.003972454
2/26/2001,-0.025260029,-0.035553738,0.054592732,0.011217949,-0.033254158,0.086614259,0.037572194,0.104166664,0.002621232,0.012658196,0.014492754,-0.027809981,0.018957369,0.037827652,0.010300501,0.04327615,0.002789944,-0.050293408,0.064665176,0.013872797,0.019093588
2/27/2001,-0.073170729,0.006779661,-0.014790493,0.003169572,-0.081081077,-0.103864804,-0.075023159,-0.028301887,0.009150327,-0.005208333,0,-0.040286113,-0.003382661,-0.025622487,0.00254883,0.005011145,0.007154225,-0.018093551,0.080260277,0.000114049,-0.010985791
2/28/2001,-0.02631579,0.015151516,-0.002085039,-0.009478673,-0.010695187,-0.03773579,-0.016261822,0.004854369,-0.012953368,-0.006282707,-0.005357143,0.151266783,0.00411246,-0.014814801,0.032203399,0.018005583,0.011444317,0.019775305,0.048192725,0.001824235,-0.013700285
3/1/2001,0.057432432,0.00331675,-0.002089475,0,0.097297296,-0.005602262,-0.091428563,0.043478262,-0.001312336,-0.002318243,0.013016158,0,0.008474528,0.013533786,-0.00246311,0.019863933,0.025360966,-0.002864721,0.042145647,-0.004210797,0.000396138
3/2/2001,0.031948883,0.082644626,0.021356795,0.006379585,0.019704433,0.031267624,0.017520187,-0.041666668,-0.00131406,-0.00718209,0.015507311,-0.007551208,0.028571442,-0.001483643,-0.003292178,0.013073685,-0.001141579,0.020994492,0.119485311,0.011428571,-0.004858685
3/5/2001,0.024767801,0.001526718,0.047970485,-0.009508716,0.048309177,0.001092623,-0.0066225,0.053140096,-0.017105263,0.00021273,0,0.124130413,-0.001633946,-0.002600286,0.006606104,-0.022122731,0.038476199,0.032251034,0.016420346,-0.007457668,0.005497305
3/6/2001,0.054380666,0.045731708,0.003129888,0.0096,0.071428575,0.056753013,0.102222189,0.073394492,0.001338688,-0.000212685,0.001745201,-0.000386781,-0.008183337,-0.01936687,-0.012305138,0.00188526,0.009904639,0.001258154,-0.022617104,0.023907173,0.011196753
3/7/2001,-0.034383953,0.004373178,0.035491414,-0.009508716,-0.021505376,0.012135327,0.062903285,0.021367522,-0.012032085,0.011702111,-0.005226481,-0.025923779,0.016501635,0.011393818,-0.004983424,0.028763432,0.016709011,-0.005235602,-0.014876057,0.000667084,0.00599988
3/8/2001,-0.026706232,-0.013062409,0.022598885,0.0016,-0.021978023,-0.006122492,-0.077200294,0.075313807,0.029769959,0.007991605,-0.012259195,0.008937453,-0.012987001,0.001877625,-0.012520837,-0.001306486,0.002143604,-0.008421085,-0.035234906,-0.020555539,-0.001212775
3/9/2001,-0.076219514,0.022058824,-0.016574543,0.003194888,-0.069662921,-0.049024638,-0.096608438,-0.073929958,-0.009198423,0.000421062,-0.012411348,-0.08641731,-0.012335495,0.009370315,0.021978041,-0.014913649,-0.034937598,-0.025265364,-0.033043489,-0.012478712,-0.024330281
