"","X.Y..m..d","BMW.RET"
"3031","1984-08-14",0.002327879
"3032","1984-08-15",-0.001022189
"3033","1984-08-16",-0.011634637
"3034","1984-08-17",0.005195556
"3035","1984-08-20",-0.002594404
"3036","1984-08-21",0.011604588
"3037","1984-08-22",-0.002571103
"3038","1984-08-23",0.002571103
"3039","1984-08-24",-0.001302336
"3040","1984-08-27",-0.007707849
"3041","1984-08-28",-0.010382383
"3042","1984-08-29",0.012970073
"3043","1984-08-30",-0.012970073
"3044","1984-08-31",-0.009187433
"3045","1984-09-03",-0.001340119
"3046","1984-09-04",0.005782243
"3047","1984-09-05",-0.0083952
"3048","1984-09-06",0
"3049","1984-09-07",-0.005319549
"3050","1984-09-10",0.002663312
"3051","1984-09-11",0.009248076
"3052","1984-09-12",0.00654867
"3053","1984-09-13",0.001290277
"3054","1984-09-14",0.009092106
"3055","1984-09-17",-0.006480812
"3056","1984-09-18",0.02946307
"3057","1984-09-19",0.005051564
"3058","1984-09-20",-0.010128776
"3059","1984-09-21",-0.017905046
"3060","1984-09-24",-0.009092106
"3061","1984-09-25",-0.002618131
"3062","1984-09-26",0.024547203
"3063","1984-09-27",-0.008975615
"3064","1984-09-28",0.003846498
"3065","1984-10-01",0.001302336
"3066","1984-10-02",-0.011604588
"3067","1984-10-03",-0.020928488
"3068","1984-10-04",0.005255254
"3069","1984-10-05",0.010464146
"3070","1984-10-08",0.005209088
"3071","1984-10-09",-0.006497702
"3072","1984-10-10",-0.001290277
"3073","1984-10-11",0.001290277
"3074","1984-10-12",-0.003911792
"3075","1984-10-15",0.007808342
"3076","1984-10-16",0.004130177
"3077","1984-10-17",-0.014566926
"3078","1984-10-18",0.007363671
"3079","1984-10-19",-0.039381058
"3080","1984-10-22",0.054088773
"3081","1984-10-23",-0.011634637
"3082","1984-10-24",0.005195556
"3083","1984-10-25",0.001276958
"3084","1984-10-26",-0.016404649
"3085","1984-10-29",-0.011051438
"3086","1984-10-30",0.015294522
"3087","1984-10-31",-0.007853066
"3088","1984-11-01",0.021325364
"3089","1984-11-02",-0.010391183
"3090","1984-11-05",-0.00257889
"3091","1984-11-06",-0.009187433
"3092","1984-11-07",-0.009272625
"3093","1984-11-08",-0.002670424
"3094","1984-11-09",0.009297305
"3095","1984-11-12",-0.014622816
"3096","1984-11-13",0.001324845
"3097","1984-11-14",0.00535506
"3098","1984-11-15",-0.004509549
"3099","1984-11-16",0.000477581
"3100","1984-11-19",-0.002647937
"3101","1984-11-20",0.002647937
"3102","1984-11-21",0
"3103","1984-11-22",0.004507401
"3104","1984-11-23",-0.000987691
"3105","1984-11-26",0.000512258
"3106","1984-11-27",-0.009371795
"3107","1984-11-28",0.001586511
"3108","1984-11-29",-0.008329525
"3109","1984-11-30",-0.001376412
"3110","1984-12-03",0.008119425
"3111","1984-12-04",0.008017402
"3112","1984-12-05",0.002670424
"3113","1984-12-06",-0.00131603
"3114","1984-12-07",-0.006679904
"3115","1984-12-10",-0.000515692
"3116","1984-12-11",-0.000847786
"3117","1984-12-12",0
"3118","1984-12-13",-0.003176365
"3119","1984-12-14",-0.025401283
"3120","1984-12-17",0.00548693
"3121","1984-12-18",0.013642879
"3122","1984-12-19",0
"3123","1984-12-20",0
"3124","1984-12-21",-0.00406588
"3125","1984-12-24",0
"3126","1984-12-25",0
"3127","1984-12-26",0
"3128","1984-12-27",0.018883156
"3129","1984-12-28",-0.001358023
"3130","1984-12-31",0
"3131","1985-01-01",0
"3132","1985-01-02",0.004031968
"3133","1985-01-03",-0.00535506
"3134","1985-01-04",-0.009422354
"3135","1985-01-07",0.012103469
"3136","1985-01-08",-0.002681114
"3137","1985-01-09",0.030317974
"3138","1985-01-10",0.006472515
"3139","1985-01-11",-0.00775777
"3140","1985-01-14",-0.011786826
"3141","1985-01-15",0.013072082
"3142","1985-01-16",-0.009139685
"3143","1985-01-17",-0.006574693
"3144","1985-01-18",0.013106442
"3145","1985-01-21",-0.003906745
"3146","1985-01-22",0.001327855
"3147","1985-01-23",-0.023808056
"3148","1985-01-24",0.005347998
"3149","1985-01-25",-0.007995935
"3150","1985-01-28",-0.004059046
"3151","1985-01-29",-0.00266578
"3152","1985-01-30",-0.01223485
"3153","1985-01-31",0.013568628
"3154","1985-02-01",-0.021783929
"3155","1985-02-04",-0.019487091
"3156","1985-02-05",0.011165584
"3157","1985-02-06",0.004150411
"3158","1985-02-07",0.001404948
"3159","1985-02-08",-0.005555358
"3160","1985-02-11",-0.013986242
"3161","1985-02-12",-0.002828637
"3162","1985-02-13",0.014025583
"3163","1985-02-14",0.024267898
"3164","1985-02-15",-0.006293806
"3165","1985-02-18",0.004087991
"3166","1985-02-19",0.050467667
"3167","1985-02-20",0.005182094
"3168","1985-02-21",-0.012970073
"3169","1985-02-22",0
"3170","1985-02-25",-0.002621516
"3171","1985-02-26",-0.005263739
"3172","1985-02-27",0.000253004
"3173","1985-02-28",0.008922527
"3174","1985-03-01",0.010369064
"3175","1985-03-04",-0.006472515
"3176","1985-03-05",0
"3177","1985-03-06",0.011634637
"3178","1985-03-07",-0.005162123
"3179","1985-03-08",0
"3180","1985-03-11",-0.001276958
"3181","1985-03-12",-0.002594404
"3182","1985-03-13",-0.003065082
"3183","1985-03-14",-0.012608152
"3184","1985-03-15",0.002635333
"3185","1985-03-18",0.006540199
"3186","1985-03-19",0.016799955
"3187","1985-03-20",0.005129117
"3188","1985-03-21",0.002554727
"3189","1985-03-22",-0.001294046
"3190","1985-03-25",-0.032365285
"3191","1985-03-26",0.005263739
"3192","1985-03-27",-0.010518993
"3193","1985-03-28",0.001307332
"3194","1985-03-29",-0.001307332
"3195","1985-04-01",-0.016007375
"3196","1985-04-02",0.004016736
"3197","1985-04-03",-0.009422354
"3198","1985-04-04",0.002706462
"3199","1985-04-05",0
"3200","1985-04-08",0
"3201","1985-04-09",-0.001333778
"3202","1985-04-10",0.011537384
"3203","1985-04-11",-0.003745185
"3204","1985-04-12",-0.001067373
"3205","1985-04-15",0.005325511
"3206","1985-04-16",-0.002677574
"3207","1985-04-17",0
"3208","1985-04-18",0.006844704
"3209","1985-04-19",-0.00416713
"3210","1985-04-22",0.002670424
"3211","1985-04-23",-0.005347998
"3212","1985-04-24",-0.009372762
"3213","1985-04-25",0
"3214","1985-04-26",-0.00949887
"3215","1985-04-29",-0.009589965
"3216","1985-04-30",-0.011057394
"3217","1985-05-01",0
"3218","1985-05-02",-0.015440308
"3219","1985-05-03",0.003988775
"3220","1985-05-06",0.025263698
"3221","1985-05-07",0.002747203
"3222","1985-05-08",0.01894821
"3223","1985-05-09",0.001363477
"3224","1985-05-10",-0.00809751
"3225","1985-05-13",0.006734032
"3226","1985-05-14",0
"3227","1985-05-15",-0.012131704
"3228","1985-05-16",0
"3229","1985-05-17",-0.010959014
"3230","1985-05-20",0.002751033
"3231","1985-05-21",0.029699096
"3232","1985-05-22",0.018460058
"3233","1985-05-23",0.012970073
"3234","1985-05-24",0.025446132
"3235","1985-05-27",0
"3236","1985-05-28",-0.013131572
"3237","1985-05-29",-0.020097807
"3238","1985-05-30",-0.007808342
"3239","1985-05-31",0.006523087
"3240","1985-06-03",0.000821326
"3241","1985-06-04",-0.012608152
"3242","1985-06-05",-0.003947922
"3243","1985-06-06",0
"3244","1985-06-07",0.011833177
"3245","1985-06-10",0.009068252
"3246","1985-06-11",0.066342789
"3247","1985-06-12",0.033329332
"3248","1985-06-13",-0.01654217
"3249","1985-06-14",-0.010752261
"3250","1985-06-17",0
"3251","1985-06-18",0.022586719
"3252","1985-06-19",0.026692913
"3253","1985-06-20",0.014806293
"3254","1985-06-21",0.02891046
"3255","1985-06-24",-0.008804498
"3256","1985-06-25",-0.015620054
"3257","1985-06-26",-0.051884835
"3258","1985-06-27",0.024567315
"3259","1985-06-28",0.018294343
"3260","1985-07-01",-0.007974399
"3261","1985-07-02",0.010245607
"3262","1985-07-03",0.012354225
"3263","1985-07-04",0.016620881
"3264","1985-07-05",0.019581212
"3265","1985-07-08",-0.010834407
"3266","1985-07-09",-0.013133906
"3267","1985-07-10",-0.05561317
"3268","1985-07-11",0.019648619
"3269","1985-07-12",-0.040869145
"3270","1985-07-15",-0.035189556
"3271","1985-07-16",-0.009918789
"3272","1985-07-17",-0.002503731
"3273","1985-07-18",0.01242252
"3274","1985-07-19",0.012270093
"3275","1985-07-22",0.003444877
"3276","1985-07-23",-0.001002138
"3277","1985-07-24",0.002436787
"3278","1985-07-25",-0.015895487
"3279","1985-07-26",-0.006184186
"3280","1985-07-29",0
"3281","1985-07-30",-0.010002481
"3282","1985-07-31",-0.006285419
"3283","1985-08-01",0.041995046
"3284","1985-08-02",0
"3285","1985-08-05",0.022727505
"3286","1985-08-06",0.004697506
"3287","1985-08-07",-0.011834458
"3288","1985-08-08",0.051285118
"3289","1985-08-09",0.002048545
"3290","1985-08-12",-0.011350647
"3291","1985-08-13",-0.002291959
"3292","1985-08-14",0.002291959
"3293","1985-08-15",0.006813378
"3294","1985-08-16",-0.00455795
"3295","1985-08-19",-0.03004736
"3296","1985-08-20",0.002351086
"3297","1985-08-21",0.011641426
"3298","1985-08-22",0.021733491
"3299","1985-08-23",-0.019415036
"3300","1985-08-26",0.020565551
"3301","1985-08-27",0.028975106
"3302","1985-08-28",-0.002206272
"3303","1985-08-29",0.028249876
"3304","1985-08-30",0.020120934
"3305","1985-09-02",-0.002077743
"3306","1985-09-03",0.004179945
"3307","1985-09-04",-0.022223137
"3308","1985-09-05",0.016973781
"3309","1985-09-06",0.041242959
"3310","1985-09-09",0.008042828
"3311","1985-09-10",0.02961733
"3312","1985-09-11",-0.009775301
"3313","1985-09-12",0
"3314","1985-09-13",-0.031916728
"3315","1985-09-16",0.006055574
"3316","1985-09-17",0.008026633
"3317","1985-09-18",0
"3318","1985-09-19",-0.012078142
"3319","1985-09-20",0.008086671
"3320","1985-09-23",-0.026467736
"3321","1985-09-24",-0.029284964
"3322","1985-09-25",0.018922177
"3323","1985-09-26",-0.009401889
"3324","1985-09-27",-0.01165152
"3325","1985-09-30",0.01165152
"3326","1985-10-01",0.006277738
"3327","1985-10-02",0.009371765
"3328","1985-10-03",0.002045513
"3329","1985-10-04",0.008253064
"3330","1985-10-07",0.016249171
"3331","1985-10-08",-0.022432575
"3332","1985-10-09",0.004126514
"3333","1985-10-10",-0.020747396
"3334","1985-10-11",0.017668254
"3335","1985-10-14",0.015329628
"3336","1985-10-15",0.014082207
"3337","1985-10-16",-0.008026633
"3338","1985-10-17",0.012029599
"3339","1985-10-18",0.007931034
"3340","1985-10-21",-0.009930514
"3341","1985-10-22",-0.014081629
"3342","1985-10-23",0.018076599
"3343","1985-10-24",0.017728801
"3344","1985-10-25",-0.019724292
"3345","1985-10-28",-0.00199948
"3346","1985-10-29",0.007946845
"3347","1985-10-30",0.033119684
"3348","1985-10-31",0.017089081
"3349","1985-11-01",0.0260186
"3350","1985-11-04",0.018182319
"3351","1985-11-05",-0.046091107
"3352","1985-11-06",0.047896229
"3353","1985-11-07",0.007163548
"3354","1985-11-08",-0.019843346
"3355","1985-11-11",-0.012817299
"3356","1985-11-12",0.014642139
"3357","1985-11-13",0.090348294
"3358","1985-11-14",-0.03896884
"3359","1985-11-15",0.008598546
"3360","1985-11-18",0.010226258
"3361","1985-11-19",0.021808328
"3362","1985-11-20",0
"3363","1985-11-21",0.001638785
"3364","1985-11-22",-0.003303077
"3365","1985-11-25",-0.006662036
"3366","1985-11-26",-0.018570356
"3367","1985-11-27",-0.02240957
"3368","1985-11-28",-0.008749004
"3369","1985-11-29",-0.012363979
"3370","1985-12-02",-0.03808727
"3371","1985-12-03",0.00919965
"3372","1985-12-04",0.027101795
"3373","1985-12-05",0.008873129
"3374","1985-12-06",-0.023226027
"3375","1985-12-09",-0.010914058
"3376","1985-12-10",0.00363459
"3377","1985-12-11",-0.009149241
"3378","1985-12-12",0.009149241
"3379","1985-12-13",0.028732294
"3380","1985-12-16",0.014074369
"3381","1985-12-17",0.003469941
"3382","1985-12-18",-0.001745431
"3383","1985-12-19",-0.014025678
"3384","1985-12-20",-0.007087305
"3385","1985-12-23",0.012363979
"3386","1985-12-24",0
"3387","1985-12-25",0
"3388","1985-12-26",0
"3389","1985-12-27",0.003518415
"3390","1985-12-30",-0.00175766
"3391","1985-12-31",0
"3392","1986-01-01",0
"3393","1986-01-02",0.003512236
"3394","1986-01-03",0.019052726
"3395","1986-01-06",0.038683196
"3396","1986-01-07",-0.018323114
"3397","1986-01-08",0.088410957
"3398","1986-01-09",-0.015504187
"3399","1986-01-10",-0.001568021
"3400","1986-01-13",-0.004697272
"3401","1986-01-14",0.00783086
"3402","1986-01-15",0.010869672
"3403","1986-01-16",0.013788966
"3404","1986-01-17",-0.009178519
"3405","1986-01-20",0.003075888
"3406","1986-01-21",-0.012339434
"3407","1986-01-22",-0.017205696
"3408","1986-01-23",-0.046816163
"3409","1986-01-24",0.02933129
"3410","1986-01-27",0.001586218
"3411","1986-01-28",-0.034215101
"3412","1986-01-29",-0.005001209
"3413","1986-01-30",-0.039077866
"3414","1986-01-31",0.006903696
"3415","1986-02-03",0.015367052
"3416","1986-02-04",0.025105921
"3417","1986-02-05",0.022872376
"3418","1986-02-06",0.004848092
"3419","1986-02-07",-0.004848092
"3420","1986-02-10",-0.014641877
"3421","1986-02-11",-0.004921114
"3422","1986-02-12",-0.001653323
"3423","1986-02-13",-0.047296392
"3424","1986-02-14",-0.005218087
"3425","1986-02-17",-0.01932066
"3426","1986-02-18",0.01058698
"3427","1986-02-19",0.017391743
"3428","1986-02-20",-0.042254868
"3429","1986-02-21",-0.00540033
"3430","1986-02-24",-0.00363311
"3431","1986-02-25",-0.018315438
"3432","1986-02-26",-0.033827134
"3433","1986-02-27",-0.065191831
"3434","1986-02-28",0.030153038
"3435","1986-03-03",-0.017976964
"3436","1986-03-04",0.033710445
"3437","1986-03-05",0.032585096
"3438","1986-03-06",0.024247491
"3439","1986-03-07",-0.005555358
"3440","1986-03-10",0.014721187
"3441","1986-03-11",0.02700394
"3442","1986-03-12",-0.008920535
"3443","1986-03-13",0.001770826
"3444","1986-03-14",-0.010771653
"3445","1986-03-17",-0.034982211
"3446","1986-03-18",-0.007513688
"3447","1986-03-19",-0.003765114
"3448","1986-03-20",-0.013356578
"3449","1986-03-21",-0.015463404
"3450","1986-03-24",-0.001956554
"3451","1986-03-25",0.003882564
"3452","1986-03-26",0.017379302
"3453","1986-03-27",0.055775683
"3454","1986-03-28",0
"3455","1986-03-31",0
"3456","1986-04-01",-0.005454627
"3457","1986-04-02",-0.01279378
"3458","1986-04-03",0.003661297
"3459","1986-04-04",0
"3460","1986-04-07",0.009132484
"3461","1986-04-08",0.046194152
"3462","1986-04-09",0.003475697
"3463","1986-04-10",-0.015712522
"3464","1986-04-11",0.012236824
"3465","1986-04-14",0.012088893
"3466","1986-04-15",0.006832857
"3467","1986-04-16",0.003387339
"3468","1986-04-17",0.035037438
"3469","1986-04-18",0.004919424
"3470","1986-04-21",-0.026452064
"3471","1986-04-22",0.001678219
"3472","1986-04-23",-0.01178387
"3473","1986-04-24",-0.003399147
"3474","1986-04-25",-0.010220196
"3475","1986-04-28",-0.036689697
"3476","1986-04-29",0.008857368
"3477","1986-04-30",0.003506612
"3478","1986-05-01",0
"3479","1986-05-02",0.003518415
"3480","1986-05-05",-0.01056829
"3481","1986-05-06",0.015798879
"3482","1986-05-07",0.025796909
"3483","1986-05-08",0
"3484","1986-05-09",-0.02056973
"3485","1986-05-12",-0.017482795
"3486","1986-05-13",0.001766935
"3487","1986-05-14",0.003500432
"3488","1986-05-15",-0.012342094
"3489","1986-05-16",-0.00178264
"3490","1986-05-19",0
"3491","1986-05-20",-0.008936522
"3492","1986-05-21",0.008936522
"3493","1986-05-22",0.028076501
"3494","1986-05-23",0.01202372
"3495","1986-05-26",0
"3496","1986-05-27",-0.018987237
"3497","1986-05-28",-0.005230589
"3498","1986-05-29",0
"3499","1986-05-30",0.012194107
"3500","1986-06-02",-0.005218087
"3501","1986-06-03",-0.035401927
"3502","1986-06-04",-0.007228319
"3503","1986-06-05",0.016196989
"3504","1986-06-06",0.015938822
"3505","1986-06-09",0.003518415
"3506","1986-06-10",-0.003518415
"3507","1986-06-11",-0.007049875
"3508","1986-06-12",0.00881063
"3509","1986-06-13",0.00873368
"3510","1986-06-16",0.034191365
"3511","1986-06-17",0
"3512","1986-06-18",0.018323114
"3513","1986-06-19",-0.006617947
"3514","1986-06-20",-0.020144035
"3515","1986-06-23",0.003393379
"3516","1986-06-24",0
"3517","1986-06-25",-0.010191438
"3518","1986-06-26",-0.006844589
"3519","1986-06-27",0.025446428
"3520","1986-06-30",0
"3521","1986-07-01",-0.016892137
"3522","1986-07-02",0.006786486
"3523","1986-07-03",0.00169525
"3524","1986-07-04",-0.044916984
"3525","1986-07-07",-0.021439204
"3526","1986-07-08",-0.012700881
"3527","1986-07-09",0.005459431
"3528","1986-07-10",0.014455454
"3529","1986-07-11",0.028250878
"3530","1986-07-14",0
"3531","1986-07-15",-0.012255616
"3532","1986-07-16",-0.026810994
"3533","1986-07-17",0.017953627
"3534","1986-07-18",-0.001785824
"3535","1986-07-21",-0.019807524
"3536","1986-07-22",-0.01279378
"3537","1986-07-23",0.003661297
"3538","1986-07-24",0.01458711
"3539","1986-07-25",0.044215223
"3540","1986-07-28",-0.011400561
"3541","1986-07-29",-0.028675101
"3542","1986-07-30",0.002075715
"3543","1986-07-31",-0.004155747
"3544","1986-08-01",-0.010465559
"3545","1986-08-04",-0.021291135
"3546","1986-08-05",0.021291135
"3547","1986-08-06",0.004199376
"3548","1986-08-07",0.016623348
"3549","1986-08-08",0.058067072
"3550","1986-08-11",0.032544118
"3551","1986-08-12",0.016798155
"3552","1986-08-13",0.066280459
"3553","1986-08-14",-0.006952807
"3554","1986-08-15",-0.0105207
"3555","1986-08-18",0.039762131
"3556","1986-08-19",0.033338073
"3557","1986-08-20",-0.01654003
"3558","1986-08-21",-0.003337111
"3559","1986-08-22",0.024780446
"3560","1986-08-25",0.02256947
"3561","1986-08-26",-0.016068905
"3562","1986-08-27",0.033470136
"3563","1986-08-28",0.003128203
"3564","1986-08-29",0.003118448
"3565","1986-09-01",0.007753837
"3566","1986-09-02",0.001543579
"3567","1986-09-03",-0.018682086
"3568","1986-09-04",-0.009473577
"3569","1986-09-05",-0.04880244
"3570","1986-09-08",0.044012805
"3571","1986-09-09",0.00159278
"3572","1986-09-10",0
"3573","1986-09-11",-0.00159278
"3574","1986-09-12",-0.02256947
"3575","1986-09-15",0.001629107
"3576","1986-09-16",0.001626457
"3577","1986-09-17",-0.014753871
"3578","1986-09-18",0
"3579","1986-09-19",-0.03013681
"3580","1986-09-22",0.01182803
"3581","1986-09-23",0.037926211
"3582","1986-09-24",-0.00161856
"3583","1986-09-25",-0.00813233
"3584","1986-09-26",-0.001634432
"3585","1986-09-29",-0.00988276
"3586","1986-09-30",0.013148958
"3587","1986-10-01",0.027359104
"3588","1986-10-02",0
"3589","1986-10-03",-0.001587692
"3590","1986-10-06",-0.006395133
"3591","1986-10-07",-0.001600427
"3592","1986-10-08",-0.004816707
"3593","1986-10-09",-0.01459091
"3594","1986-10-10",-0.001634432
"3595","1986-10-13",-0.008232109
"3596","1986-10-14",0.008232109
"3597","1986-10-15",-0.001637108
"3598","1986-10-16",-0.014875642
"3599","1986-10-17",-0.018462432
"3600","1986-10-20",0.001692559
"3601","1986-10-21",0.010095633
"3602","1986-10-22",-0.018587223
"3603","1986-10-23",-0.010306529
"3604","1986-10-24",0.008599524
"3605","1986-10-27",-0.008599524
"3606","1986-10-28",-0.006916739
"3607","1986-10-29",-0.005219132
"3608","1986-10-30",0.001742739
"3609","1986-10-31",0.006940743
"3610","1986-11-03",-0.005201035
"3611","1986-11-04",0.005201035
"3612","1986-11-05",-0.006940743
"3613","1986-11-06",0.001739707
"3614","1986-11-07",0
"3615","1986-11-10",0.005201035
"3616","1986-11-11",-0.017443027
"3617","1986-11-12",-0.010634926
"3618","1986-11-13",0.012392984
"3619","1986-11-14",-0.005283474
"3620","1986-11-17",-0.00176738
"3621","1986-11-18",-0.007122131
"3622","1986-11-19",0
"3623","1986-11-20",0.005351622
"3624","1986-11-21",0.017565589
"3625","1986-11-24",0.034251807
"3626","1986-11-25",0.006707817
"3627","1986-11-26",-0.006707817
"3628","1986-11-27",0.010044928
"3629","1986-11-28",-0.003337111
"3630","1986-12-01",0.001669947
"3631","1986-12-02",-0.008377764
"3632","1986-12-03",0.010044928
"3633","1986-12-04",-0.001667163
"3634","1986-12-05",0.004993174
"3635","1986-12-08",-0.003326011
"3636","1986-12-09",-0.003337111
"3637","1986-12-10",0.001669947
"3638","1986-12-11",0.001667163
"3639","1986-12-12",-0.02019178
"3640","1986-12-15",-0.005112299
"3641","1986-12-16",0.011888294
"3642","1986-12-17",0
"3643","1986-12-18",-0.017047307
"3644","1986-12-19",0.006866018
"3645","1986-12-22",-0.010306529
"3646","1986-12-23",0.008599524
"3647","1986-12-24",0
"3648","1986-12-25",0
"3649","1986-12-26",0
"3650","1986-12-29",0.001707005
"3651","1986-12-30",-0.001707005
"3652","1986-12-31",0
"3653","1987-01-01",0
"3654","1987-01-02",-0.041909867
"3655","1987-01-05",0.010653772
"3656","1987-01-06",0.017473507
"3657","1987-01-07",-0.008698589
"3658","1987-01-08",-0.01230656
"3659","1987-01-09",-0.036041675
"3660","1987-01-12",-0.022274406
"3661","1987-01-13",-0.040198064
"3662","1987-01-14",0.003896561
"3663","1987-01-15",0.011622284
"3664","1987-01-16",0.007658681
"3665","1987-01-19",-0.019280965
"3666","1987-01-20",-0.001946382
"3667","1987-01-21",-0.015708965
"3668","1987-01-22",0.003950437
"3669","1987-01-23",0.003934892
"3670","1987-01-26",-0.011851433
"3671","1987-01-27",-0.026194627
"3672","1987-01-28",-0.04167528
"3673","1987-01-29",0.035537302
"3674","1987-01-30",0.034317623
"3675","1987-02-02",-0.003973985
"3676","1987-02-03",-0.018105128
"3677","1987-02-04",-0.045651541
"3678","1987-02-05",0.031358639
"3679","1987-02-06",0.026407284
"3680","1987-02-09",0.009964732
"3681","1987-02-10",-0.012973617
"3682","1987-02-11",-0.007080228
"3683","1987-02-12",0.008084196
"3684","1987-02-13",0.001002961
"3685","1987-02-16",-0.004041859
"3686","1987-02-17",-0.033779256
"3687","1987-02-18",-0.008363667
"3688","1987-02-19",0.043172876
"3689","1987-02-20",0
"3690","1987-02-23",-0.020339028
"3691","1987-02-24",-0.008243018
"3692","1987-02-25",-0.010400252
"3693","1987-02-26",-0.004190577
"3694","1987-02-27",-0.008459417
"3695","1987-03-02",0.006357524
"3696","1987-03-03",0.002101892
"3697","1987-03-04",0.024884029
"3698","1987-03-05",0.006125445
"3699","1987-03-06",-0.012288641
"3700","1987-03-09",0.005138632
"3701","1987-03-10",-0.001025616
"3702","1987-03-11",-0.008243018
"3703","1987-03-12",-0.002071415
"3704","1987-03-13",-0.008328837
"3705","1987-03-16",-0.012649994
"3706","1987-03-17",0.006357524
"3707","1987-03-18",-0.014863689
"3708","1987-03-19",-0.021587455
"3709","1987-03-20",0.004354933
"3710","1987-03-23",0.021494648
"3711","1987-03-24",0.021067122
"3712","1987-03-25",0.004155747
"3713","1987-03-26",0.030653462
"3714","1987-03-27",0.043313442
"3715","1987-03-30",0.00192387
"3716","1987-03-31",-0.003874419
"3717","1987-04-01",0.032296957
"3718","1987-04-02",0.022192098
"3719","1987-04-03",-0.007335477
"3720","1987-04-06",0.021846949
"3721","1987-04-07",-0.034837152
"3722","1987-04-08",-0.007486666
"3723","1987-04-09",0.003750339
"3724","1987-04-10",-0.0284765
"3725","1987-04-13",-0.025376592
"3726","1987-04-14",0.009827629
"3727","1987-04-15",0.040275125
"3728","1987-04-16",0.005620248
"3729","1987-04-17",0
"3730","1987-04-20",0
"3731","1987-04-21",0.013014314
"3732","1987-04-22",0.045090089
"3733","1987-04-23",0.017473507
"3734","1987-04-24",-0.019237769
"3735","1987-04-27",-0.041483519
"3736","1987-04-28",0.046766994
"3737","1987-04-29",0.001754973
"3738","1987-04-30",-0.007038447
"3739","1987-05-01",0
"3740","1987-05-04",-0.005311538
"3741","1987-05-05",0.015850718
"3742","1987-05-06",0.029291783
"3743","1987-05-07",0.001695429
"3744","1987-05-08",-0.008506036
"3745","1987-05-11",0.003411102
"3746","1987-05-12",-0.017193689
"3747","1987-05-13",0.005183064
"3748","1987-05-14",0
"3749","1987-05-15",-0.008653425
"3750","1987-05-18",0.001736686
"3751","1987-05-19",-0.008713748
"3752","1987-05-20",-0.017679856
"3753","1987-05-21",0.005351622
"3754","1987-05-22",0.01582285
"3755","1987-05-25",0
"3756","1987-05-26",0.010411166
"3757","1987-05-27",0.018830265
"3758","1987-05-28",0
"3759","1987-05-29",0.020124055
"3760","1987-06-01",0.027852393
"3761","1987-06-02",-0.026193527
"3762","1987-06-03",0.016458458
"3763","1987-06-04",0.003255564
"3764","1987-06-05",-0.00488733
"3765","1987-06-08",0
"3766","1987-06-09",-0.004911333
"3767","1987-06-10",0.004911333
"3768","1987-06-11",0.01459091
"3769","1987-06-12",-0.00484002
"3770","1987-06-15",0.033416901
"3771","1987-06-16",0.001562878
"3772","1987-06-17",0
"3773","1987-06-18",0
"3774","1987-06-19",0.013957064
"3775","1987-06-22",0.013783025
"3776","1987-06-23",0.018063065
"3777","1987-06-24",-0.018063065
"3778","1987-06-25",0.010576399
"3779","1987-06-26",0.023780126
"3780","1987-06-29",0.001466558
"3781","1987-06-30",0.00146441
"3782","1987-07-01",-0.023709698
"3783","1987-07-02",0.03679377
"3784","1987-07-03",-0.004342364
"3785","1987-07-06",-0.001451655
"3786","1987-07-07",0.001451655
"3787","1987-07-08",0.012987975
"3788","1987-07-09",-0.01443963
"3789","1987-07-10",0.007237293
"3790","1987-07-13",0.008633196
"3791","1987-07-14",0.002855591
"3792","1987-07-15",0.011341511
"3793","1987-07-16",-0.004238007
"3794","1987-07-17",0.004238007
"3795","1987-07-20",0.001408687
"3796","1987-07-21",-0.019904523
"3797","1987-07-22",-0.002893268
"3798","1987-07-23",-0.005777282
"3799","1987-07-24",0.004336087
"3800","1987-07-27",0.005769428
"3801","1987-07-28",0.015650196
"3802","1987-07-29",0.007033555
"3803","1987-07-30",0.00839203
"3804","1987-07-31",0.012432939
"3805","1987-08-03",0.029772202
"3806","1987-08-04",0.009285059
"3807","1987-08-05",0.01182817
"3808","1987-08-06",-0.01579693
"3809","1987-08-07",-0.016034448
"3810","1987-08-10",-0.005418586
"3811","1987-08-11",-0.00952527
"3812","1987-08-12",0
"3813","1987-08-13",-0.009616874
"3814","1987-08-14",0.017786934
"3815","1987-08-17",0.017491944
"3816","1987-08-18",0
"3817","1987-08-19",-0.00937208
"3818","1987-08-20",0.004027366
"3819","1987-08-21",0.006676441
"3820","1987-08-24",0
"3821","1987-08-25",0.026284181
"3822","1987-08-26",0.021813163
"3823","1987-08-27",-0.011496038
"3824","1987-08-28",0
"3825","1987-08-31",0.003841644
"3826","1987-09-01",0.006385243
"3827","1987-09-02",-0.005107968
"3828","1987-09-03",-0.005118919
"3829","1987-09-04",-0.014213656
"3830","1987-09-07",-0.02505288
"3831","1987-09-08",-0.006694319
"3832","1987-09-09",0.008027822
"3833","1987-09-10",0.007963889
"3834","1987-09-11",-0.003974016
"3835","1987-09-14",0.005295187
"3836","1987-09-15",0
"3837","1987-09-16",-0.018657139
"3838","1987-09-17",0
"3839","1987-09-18",-0.008119864
"3840","1987-09-21",-0.004076686
"3841","1987-09-22",-0.0095774
"3842","1987-09-23",0.016362673
"3843","1987-09-24",-0.00542453
"3844","1987-09-25",-0.001360743
"3845","1987-09-28",0
"3846","1987-09-29",0.006785273
"3847","1987-09-30",-0.00542453
"3848","1987-10-01",0.002715943
